time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, 0.024740, 7.516256, 30, 1, 30, 0
20, 0.053385, 7.515640, 33, 1, 33, 0
30, 0.080729, 7.515852, 32, 1, 32, 0
40, 0.108507, 7.516664, 12, 2, 11, 1
50, 0.101997, 7.517916, 30, 2, 28, 2
60, 0.101843, 7.519015, 34, 3, 32, 1
70, 0.067266, 7.519857, 27, 2, 24, 3
80, 0.071172, 7.520368, 40, 2, 31, 9
90, 0.063219, 7.520491, 31, 3, 22, 8
100, 0.071321, 7.520224, 42, 2, 31, 11
110, 0.082092, 7.518101, 22, 3, 10, 8
120, 0.085448, 7.515106, 37, 2, 27, 10
130, 0.085043, 7.512083, 45, 2, 31, 14
140, 0.073866, 7.509166, 45, 2, 31, 14
150, 0.087968, 7.506284, 22, 2, 13, 9
160, 0.097831, 7.503470, 19, 2, 13, 6
170, 0.105527, 7.500739, 15, 2, 12, 3
180, 0.100640, 7.498098, 14, 2, 12, 2
190, 0.098475, 7.495918, 15, 2, 12, 3
200, 0.099430, 7.494193, 18, 2, 12, 6
210, 0.104198, 7.492871, 22, 2, 12, 10
220, 0.094550, 7.491898, 42, 3, 15, 14
230, 0.084105, 7.491226, 45, 2, 31, 14
240, 0.070966, 7.490864, 46, 2, 31, 15
250, 0.070411, 7.490778, 51, 2, 32, 19
260, 0.067470, 7.490896, 38, 2, 28, 10
270, 0.061420, 7.491195, 34, 2, 24, 10
280, 0.057054, 7.491653, 34, 3, 21, 10
290, 0.055296, 7.492259, 37, 3, 20, 11
300, 0.069784, 7.493003, 25, 3, 11, 8
310, 0.085702, 7.493883, 22, 3, 11, 10
320, 0.101714, 7.494893, 22, 2, 11, 11
330, 0.104825, 7.496032, 23, 2, 12, 11
340, 0.098580, 7.497302, 25, 3, 12, 11
350, 0.086143, 7.498713, 29, 3, 12, 11
360, 0.083539, 7.500275, 23, 2, 12, 11
370, 0.086351, 7.502000, 24, 2, 12, 12
380, 0.093580, 7.503894, 22, 2, 11, 11
390, 0.091146, 7.505962, 22, 2, 11, 11
400, 0.089844, 7.508209, 22, 2, 11, 11
410, 0.087302, 7.510643, 21, 2, 11, 10
420, 0.083622, 7.513271, 23, 3, 11, 10
430, 0.078130, 7.516101, 23, 3, 11, 9
440, 0.073294, 7.519137, 24, 3, 11, 9
450, 0.066958, 7.522383, 26, 4, 11, 9
460, 0.058994, 7.525841, 27, 4, 10, 9
470, 0.049266, 7.529513, 29, 4, 11, 9
480, 0.043792, 7.533400, 29, 4, 11, 10
490, 0.041021, 7.537503, 26, 4, 11, 9
500, 0.042555, 7.541823, 25, 4, 11, 10
510, 0.044264, 7.546358, 24, 4, 11, 10
520, 0.048658, 7.551107, 23, 2, 12, 11
530, 0.051041, 7.556069, 23, 2, 12, 11
540, 0.050173, 7.561246, 24, 2, 13, 11
550, 0.047057, 7.566637, 25, 2, 14, 11
560, 0.043754, 7.572244, 24, 2, 14, 10
570, 0.036267, 7.578068, 33, 2, 22, 11
580, 0.022220, 7.584110, 41, 2, 30, 11
590, 0.006161, 7.590368, 44, 2, 33, 11
600, -0.005225, 7.596843, 43, 2, 32, 11
610, -0.010417, 7.603535, 43, 2, 32, 11
620, -0.013990, 7.610443, 43, 2, 32, 11
630, -0.018787, 7.617524, 42, 2, 30, 12
640, -0.026136, 7.624614, 40, 2, 29, 11
650, -0.033323, 7.631902, 38, 2, 27, 11
660, -0.039412, 7.639389, 38, 2, 26, 12
670, -0.044293, 7.647073, 37, 3, 25, 11
680, -0.047308, 7.654955, 38, 3, 24, 12
690, -0.048542, 7.663032, 38, 3, 22, 12
700, -0.047764, 7.671305, 39, 3, 21, 13
710, -0.047531, 7.679748, 40, 3, 21, 12
720, -0.047723, 7.688368, 40, 3, 20, 12
730, -0.047656, 7.697184, 40, 3, 19, 12
740, -0.047008, 7.706198, 41, 3, 17, 13
750, -0.047129, 7.715297, 41, 3, 16, 14
760, -0.043601, 7.724070, 31, 3, 14, 12
770, -0.035466, 7.732156, 29, 3, 14, 14
780, -0.028029, 7.739269, 31, 2, 16, 15
790, -0.028730, 7.745218, 35, 3, 24, 9
800, -0.039595, 7.749815, 40, 2, 31, 9
810, -0.050272, 7.753075, 41, 2, 32, 9
820, -0.059679, 7.755203, 38, 2, 29, 9
830, -0.066955, 7.756441, 34, 2, 26, 8
840, -0.071836, 7.757050, 34, 3, 23, 8
850, -0.071582, 7.757241, 35, 3, 20, 8
860, -0.066476, 7.757139, 36, 3, 17, 11
870, -0.047557, 7.756820, 19, 2, 15, 4
880, -0.046441, 7.756332, 31, 1, 31, 0
890, -0.054688, 7.755693, 25, 1, 25, 0
900, -0.075821, 7.754915, 26, 2, 20, 6
910, -0.060891, 7.754007, 15, 2, 13, 2
920, -0.054380, 7.752998, 32, 1, 32, 0
930, -0.051476, 7.751921, 31, 1, 31, 0
940, -0.074319, 7.750804, 26, 2, 24, 2
950, -0.076971, 7.749666, 27, 2, 19, 8
960, -0.050930, 7.748535, 13, 1, 13, 0
970, -0.044319, 7.747449, 32, 1, 32, 0
980, -0.041667, 7.746425, 32, 1, 32, 0
990, -0.066406, 7.745478, 32, 1, 32, 0
1000, -0.072917, 7.744615, 27, 1, 27, 0
1010, -0.083333, 7.743852, 24, 1, 24, 0
1020, -0.090260, 7.743204, 25, 2, 22, 3
