time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, -0.013021, 10.493931, 20, 2, 10, 10
20, 99999.990000, 10.495794, 0, 2, 0, 0
30, -0.013021, 10.498681, 21, 1, 21, 0
40, -0.026042, 10.502232, 18, 2, 9, 9
50, 99999.990000, 10.506185, 0, 2, 0, 0
60, -0.013021, 10.510367, 21, 1, 21, 0
70, -0.046875, 10.514617, 5, 1, 5, 0
80, 99999.990000, 10.518817, 0, 1, 0, 0
90, -0.013021, 10.522881, 21, 1, 21, 0
100, -0.026042, 10.526761, 21, 1, 21, 0
110, -0.039369, 10.530405, 17, 2, 9, 8
120, 99999.990000, 10.533808, 0, 2, 0, 0
130, 99999.990000, 10.536990, 0, 2, 0, 0
140, 99999.990000, 10.539969, 0, 2, 0, 0
150, 99999.990000, 10.542778, 0, 2, 0, 0
160, 99999.990000, 10.545453, 0, 2, 0, 0
170, 99999.990000, 10.548018, 0, 2, 0, 0
180, 99999.990000, 10.550531, 0, 2, 0, 0
190, -0.014757, 10.553046, 9, 2, 5, 4
200, -0.027778, 10.555581, 20, 2, 10, 10
210, -0.040799, 10.558168, 21, 1, 21, 0
220, -0.039062, 10.560835, 21, 1, 21, 0
230, -0.039062, 10.563606, 21, 1, 21, 0
240, -0.039062, 10.566500, 21, 1, 21, 0
250, -0.039062, 10.569531, 21, 1, 21, 0
260, -0.037642, 10.572705, 22, 2, 21, 1
270, -0.035689, 10.576030, 12, 2, 11, 1
280, -0.036991, 10.579509, 6, 1, 6, 0
290, -0.039714, 10.583146, 4, 1, 4, 0
300, -0.042969, 10.586940, 2, 1, 2, 0
310, -0.044271, 10.590888, 1, 1, 1, 0
320, -0.069010, 10.594982, 1, 1, 1, 0
330, -0.070312, 10.599221, 1, 1, 1, 0
340, -0.070312, 10.603596, 1, 1, 1, 0
350, -0.046875, 10.608101, 1, 1, 1, 0
360, -0.046875, 10.612728, 1, 1, 1, 0
370, -0.046875, 10.617468, 3, 1, 3, 0
380, -0.046875, 10.622314, 3, 1, 3, 0
390, -0.041667, 10.627259, 5, 2, 4, 1
400, -0.042969, 10.632296, 4, 1, 4, 0
410, -0.042969, 10.637417, 5, 1, 5, 0
420, -0.049479, 10.642616, 6, 1, 6, 0
430, -0.051432, 10.647900, 8, 2, 7, 1
440, -0.051722, 10.653271, 9, 3, 7, 1
450, -0.048076, 10.658725, 10, 2, 9, 1
460, -0.040796, 10.664261, 11, 2, 9, 2
470, -0.037121, 10.669877, 10, 2, 8, 2
480, -0.038308, 10.675572, 9, 2, 8, 1
490, -0.040307, 10.681347, 9, 2, 8, 1
500, -0.046296, 10.687204, 7, 1, 7, 0
510, -0.051360, 10.693145, 6, 1, 6, 0
520, -0.055990, 10.699174, 5, 1, 5, 0
530, -0.057292, 10.705292, 4, 1, 4, 0
540, -0.057292, 10.711500, 4, 1, 4, 0
550, -0.058594, 10.717796, 2, 1, 2, 0
560, -0.058594, 10.724180, 2, 1, 2, 0
570, 99999.990000, 10.730650, 0, 1, 0, 0
580, 99999.990000, 10.737209, 0, 1, 0, 0
590, 99999.990000, 10.743857, 0, 1, 0, 0
600, 99999.990000, 10.750594, 0, 1, 0, 0
610, 99999.990000, 10.757449, 0, 1, 0, 0
620, 99999.990000, 10.764436, 0, 1, 0, 0
630, 99999.990000, 10.771526, 0, 1, 0, 0
640, 99999.990000, 10.778710, 0, 1, 0, 0
650, 99999.990000, 10.785990, 0, 1, 0, 0
660, 99999.990000, 10.793364, 0, 1, 0, 0
670, 99999.990000, 10.800835, 0, 1, 0, 0
680, 99999.990000, 10.808401, 0, 1, 0, 0
690, 99999.990000, 10.816064, 0, 1, 0, 0
700, 99999.990000, 10.823823, 0, 1, 0, 0
710, 99999.990000, 10.831678, 0, 1, 0, 0
720, 99999.990000, 10.839576, 0, 1, 0, 0
730, -0.039062, 10.847561, 3, 1, 3, 0
740, -0.057581, 10.855366, 9, 2, 5, 4
750, -0.075209, 10.862592, 13, 2, 7, 6
760, -0.053304, 10.868905, 17, 2, 9, 8
770, -0.051712, 10.874035, 20, 1, 20, 0
780, -0.051011, 10.877785, 20, 1, 20, 0
790, -0.048177, 10.880197, 20, 1, 20, 0
800, -0.045573, 10.881518, 20, 1, 20, 0
810, -0.042969, 10.882047, 20, 1, 20, 0
820, -0.042969, 10.882040, 20, 1, 20, 0
830, -0.042969, 10.881676, 20, 1, 20, 0
840, 99999.990000, 10.881067, 0, 1, 0, 0
850, 99999.990000, 10.880266, 0, 1, 0, 0
860, -0.014323, 10.879307, 16, 2, 8, 8
870, -0.028646, 10.878208, 20, 1, 20, 0
880, -0.042969, 10.876980, 20, 1, 20, 0
