time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, 0.051432, 9.195011, 12, 2, 9, 3
20, 0.116948, 9.195563, 19, 2, 14, 5
30, 0.187260, 9.196801, 19, 1, 19, 0
40, 0.189213, 9.198623, 20, 1, 20, 0
50, 0.186523, 9.200970, 16, 2, 9, 7
60, 0.183919, 9.203467, 21, 1, 21, 0
70, 0.180013, 9.206002, 13, 2, 11, 2
80, 0.187645, 9.208584, 18, 2, 17, 1
90, 0.170718, 9.211031, 18, 1, 18, 0
100, 0.183391, 9.213250, 15, 2, 8, 7
110, 0.183128, 9.215229, 22, 2, 18, 4
120, 0.192532, 9.216921, 27, 2, 21, 6
130, 0.178990, 9.218324, 18, 2, 13, 5
140, 0.164556, 9.219480, 17, 3, 9, 5
150, 0.167693, 9.220418, 19, 3, 8, 6
160, 0.184186, 9.221173, 23, 3, 13, 5
170, 0.194632, 9.221784, 26, 3, 15, 6
180, 0.197768, 9.222267, 25, 3, 14, 6
190, 0.198706, 9.222652, 25, 3, 14, 6
200, 0.195000, 9.222972, 18, 3, 7, 6
210, 0.185527, 9.223269, 17, 3, 9, 5
220, 0.168964, 9.223569, 15, 2, 10, 5
230, 0.157016, 9.223892, 17, 2, 12, 5
240, 0.154481, 9.224246, 22, 2, 17, 5
250, 0.165363, 9.224662, 28, 2, 23, 5
260, 0.179664, 9.225150, 31, 2, 25, 6
270, 0.192113, 9.225704, 29, 2, 23, 6
280, 0.200618, 9.226319, 27, 2, 21, 6
290, 0.205578, 9.226995, 26, 2, 20, 6
300, 0.209407, 9.227689, 25, 2, 19, 6
310, 0.211270, 9.228359, 25, 2, 19, 6
320, 0.212187, 9.229063, 25, 2, 19, 6
330, 0.212187, 9.229792, 25, 2, 19, 6
340, 0.212187, 9.230549, 25, 2, 19, 6
350, 0.212187, 9.231301, 25, 2, 19, 6
360, 0.211270, 9.232030, 26, 2, 20, 6
370, 0.210333, 9.232749, 25, 2, 20, 5
380, 0.208413, 9.233453, 26, 2, 21, 5
390, 0.207412, 9.234151, 26, 2, 21, 5
400, 0.205429, 9.234819, 26, 2, 22, 4
410, 0.203362, 9.235435, 27, 2, 23, 4
420, 0.199842, 9.236006, 28, 2, 24, 4
430, 0.195092, 9.236524, 28, 2, 24, 4
440, 0.190309, 9.236983, 29, 2, 25, 4
450, 0.185870, 9.237389, 30, 2, 26, 4
460, 0.183606, 9.237737, 29, 2, 26, 3
470, 0.182438, 9.238040, 29, 2, 26, 3
480, 0.180945, 9.238286, 29, 2, 25, 4
490, 0.178397, 9.238478, 30, 2, 26, 4
500, 0.175793, 9.238606, 29, 2, 26, 3
510, 0.173535, 9.238699, 27, 3, 25, 1
520, 0.172301, 9.238784, 28, 2, 25, 3
530, 0.169729, 9.238894, 28, 2, 26, 2
540, 0.168341, 9.239009, 28, 3, 26, 1
550, 0.165823, 9.239068, 27, 3, 25, 1
560, 0.163349, 9.239060, 27, 2, 26, 1
570, 0.159522, 9.238976, 26, 2, 25, 1
580, 0.157111, 9.238819, 25, 1, 25, 0
590, 0.154506, 9.238592, 27, 2, 26, 1
600, 0.151902, 9.238279, 26, 2, 25, 1
610, 0.148998, 9.237896, 26, 2, 25, 1
620, 0.145333, 9.237420, 25, 1, 25, 0
630, 0.142929, 9.236475, 25, 1, 25, 0
640, 0.137821, 9.234668, 26, 2, 25, 1
650, 0.135216, 9.232994, 25, 1, 25, 0
660, 0.131050, 9.232151, 25, 2, 24, 1
670, 0.131250, 9.231281, 23, 1, 23, 0
680, 0.131250, 9.230385, 21, 1, 21, 0
690, 0.131510, 9.229461, 20, 1, 20, 0
700, 0.129650, 9.228506, 21, 2, 20, 1
710, 0.127046, 9.227507, 19, 1, 19, 0
720, 0.125093, 9.226547, 20, 2, 19, 1
730, 0.123481, 9.225566, 18, 2, 17, 1
740, 0.113643, 9.224437, 9, 2, 8, 1
750, 0.102575, 9.223056, 2, 1, 2, 0
760, 99999.990000, 9.221397, 0, 1, 0, 0
770, 0.025029, 9.219637, 18, 2, 10, 8
780, 0.048466, 9.217584, 25, 1, 25, 0
790, 0.070602, 9.215390, 24, 1, 24, 0
800, 0.066406, 9.213102, 13, 1, 13, 0
810, 99999.990000, 9.210613, 0, 1, 0, 0
820, 0.018229, 9.207967, 25, 1, 25, 0
830, 0.035156, 9.205209, 24, 1, 24, 0
840, 0.044271, 9.202532, 20, 1, 20, 0
850, 99999.990000, 9.199989, 0, 1, 0, 0
860, 0.013269, 9.197582, 21, 2, 11, 10
870, 0.023686, 9.195247, 25, 1, 25, 0
880, 0.032800, 9.192978, 24, 1, 24, 0
890, 0.015625, 9.190789, 14, 1, 14, 0
900, 0.040365, 9.188691, 4, 1, 4, 0
