time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, 99999.990000, 9.807364, 0, 0, 0, 0
20, 0.020833, 9.807842, 15, 1, 15, 0
30, 0.052083, 9.809362, 23, 1, 23, 0
40, 0.082031, 9.811875, 22, 2, 11, 11
50, 0.092448, 9.814967, 1, 1, 1, 0
60, 0.092448, 9.818388, 23, 1, 23, 0
70, 0.115885, 9.821915, 6, 1, 6, 0
80, 0.105469, 9.825414, 15, 1, 15, 0
90, 0.105469, 9.828776, 23, 1, 23, 0
100, 0.105469, 9.831931, 6, 1, 6, 0
110, 0.115885, 9.834837, 1, 1, 1, 0
120, 0.111506, 9.837472, 22, 2, 21, 1
130, 0.088068, 9.839835, 22, 1, 22, 0
140, 0.086766, 9.841938, 22, 1, 22, 0
150, 0.089844, 9.843818, 22, 1, 22, 0
160, 0.088542, 9.845506, 23, 1, 23, 0
170, 0.087240, 9.847042, 23, 1, 23, 0
180, 0.085938, 9.848465, 23, 1, 23, 0
190, 0.085938, 9.849820, 23, 1, 23, 0
200, 0.084635, 9.851146, 22, 1, 22, 0
210, 0.083333, 9.852482, 22, 1, 22, 0
220, 0.082031, 9.853860, 22, 1, 22, 0
230, 0.075521, 9.855305, 19, 1, 19, 0
240, 0.063802, 9.856843, 15, 1, 15, 0
250, 0.047433, 9.858493, 14, 2, 13, 1
260, 0.010975, 9.860273, 1, 1, 1, 0
270, 99999.990000, 9.862196, 0, 1, 0, 0
280, 0.050781, 9.864280, 2, 1, 2, 0
290, 0.097656, 9.866525, 3, 1, 3, 0
300, 0.141927, 9.868910, 5, 1, 5, 0
310, 0.134115, 9.871400, 6, 1, 6, 0
320, 0.128906, 9.873979, 7, 1, 7, 0
330, 0.123698, 9.876663, 7, 1, 7, 0
340, 0.119792, 9.879463, 7, 1, 7, 0
350, 0.114583, 9.882379, 7, 1, 7, 0
360, 0.111979, 9.885406, 7, 1, 7, 0
370, 0.109375, 9.888537, 7, 1, 7, 0
380, 0.108073, 9.891765, 6, 1, 6, 0
390, 0.106771, 9.895085, 6, 1, 6, 0
400, 0.104167, 9.898497, 5, 1, 5, 0
410, 0.102865, 9.902001, 5, 1, 5, 0
420, 0.100260, 9.905601, 4, 1, 4, 0
430, 0.097656, 9.909306, 5, 1, 5, 0
440, 0.093750, 9.913113, 4, 1, 4, 0
450, 0.089844, 9.917007, 5, 1, 5, 0
460, 0.085938, 9.920987, 4, 1, 4, 0
470, 0.080729, 9.925058, 4, 1, 4, 0
480, 0.075521, 9.929222, 5, 1, 5, 0
490, 0.070312, 9.933483, 4, 1, 4, 0
500, 0.066406, 9.937846, 5, 1, 5, 0
510, 0.061198, 9.942309, 5, 1, 5, 0
520, 0.055990, 9.946874, 6, 1, 6, 0
530, 0.049479, 9.951544, 6, 1, 6, 0
540, 0.044271, 9.956321, 7, 1, 7, 0
550, 0.037760, 9.961209, 7, 1, 7, 0
560, 0.031250, 9.966201, 7, 1, 7, 0
570, 0.024740, 9.971306, 8, 1, 8, 0
580, 0.018229, 9.976533, 8, 1, 8, 0
590, 0.013021, 9.981879, 9, 1, 9, 0
600, 0.006510, 9.987346, 9, 1, 9, 0
610, 0.001302, 9.992937, 10, 1, 10, 0
620, -0.005208, 9.998651, 10, 1, 10, 0
630, -0.009115, 10.004492, 10, 1, 10, 0
640, -0.014323, 10.010451, 10, 1, 10, 0
650, -0.020833, 10.016559, 13, 1, 13, 0
660, -0.031250, 10.022814, 14, 1, 14, 0
670, -0.040365, 10.029216, 15, 1, 15, 0
680, -0.048177, 10.035759, 15, 1, 15, 0
690, -0.054688, 10.042438, 17, 1, 17, 0
700, -0.061198, 10.049244, 18, 1, 18, 0
710, -0.067708, 10.056180, 18, 1, 18, 0
720, -0.071615, 10.063250, 18, 1, 18, 0
730, -0.075521, 10.070324, 19, 1, 19, 0
740, -0.079427, 10.076915, 19, 1, 19, 0
750, -0.085938, 10.082619, 19, 1, 19, 0
760, -0.093750, 10.087156, 19, 1, 19, 0
