time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, 0.024740, 8.873951, 26, 1, 26, 0
20, 0.031250, 8.874531, 12, 1, 12, 0
30, 0.061581, 8.875669, 17, 3, 9, 4
40, 0.066789, 8.877505, 22, 1, 22, 0
50, 0.066789, 8.879685, 12, 1, 12, 0
60, 0.072917, 8.882131, 17, 1, 17, 0
70, 0.066406, 8.884592, 25, 1, 25, 0
80, 0.090422, 8.886951, 18, 2, 14, 4
90, 0.080006, 8.889095, 27, 1, 27, 0
100, 0.068670, 8.891002, 17, 2, 11, 6
110, 0.070695, 8.892639, 24, 3, 16, 6
120, 0.076000, 8.893994, 27, 2, 22, 5
130, 0.091800, 8.895069, 28, 2, 26, 2
140, 0.076113, 8.895875, 21, 2, 13, 8
150, 0.060803, 8.896438, 19, 2, 11, 8
160, 0.048526, 8.896782, 17, 2, 9, 8
170, 0.047286, 8.896954, 17, 2, 9, 8
180, 0.047020, 8.896987, 18, 2, 10, 8
190, 0.047431, 8.896922, 19, 2, 11, 8
200, 0.050779, 8.896785, 21, 2, 12, 9
210, 0.063971, 8.896612, 33, 2, 25, 8
220, 0.078220, 8.896433, 27, 2, 26, 1
230, 0.088823, 8.896269, 28, 2, 26, 2
240, 0.093976, 8.896129, 30, 2, 24, 6
250, 0.100728, 8.896025, 27, 2, 21, 6
260, 0.110014, 8.895981, 26, 2, 19, 7
270, 0.117113, 8.896002, 23, 2, 17, 6
280, 0.120271, 8.896091, 23, 3, 16, 6
290, 0.120584, 8.896247, 23, 3, 15, 6
300, 0.117527, 8.896472, 23, 3, 14, 6
310, 0.115457, 8.896763, 25, 3, 15, 6
320, 0.113283, 8.897115, 24, 4, 9, 6
330, 0.112313, 8.897524, 25, 4, 9, 7
340, 0.113147, 8.897983, 25, 3, 14, 7
350, 0.115642, 8.898488, 24, 3, 14, 6
360, 0.118819, 8.899025, 24, 3, 15, 6
370, 0.121641, 8.899591, 23, 3, 15, 6
380, 0.125587, 8.900172, 22, 3, 15, 6
390, 0.129167, 8.900768, 24, 3, 17, 6
400, 0.133130, 8.901349, 23, 2, 17, 6
410, 0.134610, 8.901913, 24, 2, 18, 6
420, 0.135587, 8.902459, 24, 2, 18, 6
430, 0.133906, 8.902985, 25, 2, 19, 6
440, 0.132734, 8.903488, 25, 2, 20, 5
450, 0.130581, 8.903967, 26, 2, 21, 5
460, 0.129287, 8.904417, 26, 2, 21, 5
470, 0.127300, 8.904846, 27, 2, 22, 5
480, 0.126295, 8.905243, 27, 2, 22, 5
490, 0.124263, 8.905606, 28, 2, 23, 5
500, 0.123236, 8.905943, 28, 2, 23, 5
510, 0.121164, 8.906259, 29, 2, 24, 5
520, 0.120119, 8.906548, 29, 2, 24, 5
530, 0.118011, 8.906803, 30, 2, 25, 5
540, 0.116948, 8.907031, 30, 2, 25, 5
550, 0.114670, 8.907226, 30, 2, 26, 4
560, 0.113455, 8.907394, 30, 2, 26, 4
570, 0.112240, 8.907530, 30, 2, 26, 4
580, 0.111957, 8.907640, 31, 2, 26, 5
590, 0.110568, 8.907719, 30, 2, 25, 5
600, 0.109433, 8.907772, 29, 2, 25, 4
610, 0.109691, 8.907800, 28, 2, 24, 4
620, 0.110683, 8.907809, 28, 2, 24, 4
630, 0.111421, 8.907805, 28, 2, 24, 4
640, 0.111049, 8.907794, 28, 2, 24, 4
650, 0.110588, 8.907781, 27, 2, 22, 5
660, 0.110130, 8.907756, 26, 2, 22, 4
670, 0.109672, 8.907718, 26, 2, 22, 4
680, 0.109675, 8.907662, 26, 2, 22, 4
690, 0.108073, 8.907585, 26, 2, 21, 5
700, 0.106514, 8.907486, 25, 2, 21, 4
710, 0.104956, 8.907359, 25, 2, 21, 4
720, 0.103854, 8.907204, 24, 2, 20, 4
730, 0.103142, 8.907071, 24, 2, 19, 5
740, 0.103535, 8.906496, 22, 2, 18, 4
750, 0.100130, 8.905821, 13, 3, 8, 4
760, 0.078429, 8.905227, 6, 2, 4, 2
770, 0.051649, 8.904342, 13, 2, 9, 4
780, 0.044470, 8.903128, 31, 2, 27, 4
790, 0.054019, 8.901713, 26, 1, 26, 0
800, 0.074051, 8.900165, 21, 1, 21, 0
810, 99999.990000, 8.898540, 0, 1, 0, 0
820, 0.019531, 8.896962, 26, 1, 26, 0
830, 0.039062, 8.895390, 26, 1, 26, 0
840, 0.062500, 8.893835, 21, 1, 21, 0
850, 99999.990000, 8.892326, 0, 1, 0, 0
860, 0.016927, 8.890872, 26, 1, 26, 0
870, 0.031250, 8.889500, 26, 1, 26, 0
880, 0.045573, 8.888220, 26, 1, 26, 0
890, 0.041667, 8.887047, 5, 1, 5, 0
900, 99999.990000, 8.885995, 0, 1, 0, 0
910, 0.011719, 8.885068, 24, 2, 12, 12
920, 0.022135, 8.884268, 25, 1, 25, 0
930, 0.031250, 8.883596, 26, 1, 26, 0
940, 0.028646, 8.883061, 26, 1, 26, 0
950, 0.026042, 8.882727, 25, 1, 25, 0
960, 0.023438, 8.882502, 26, 1, 26, 0
970, 0.015625, 8.882377, 22, 1, 22, 0
980, 0.007812, 8.882347, 21, 1, 21, 0
990, 0.000000, 8.882402, 20, 1, 20, 0
1000, -0.003906, 8.882533, 21, 1, 21, 0
1010, -0.002604, 8.882729, 24, 1, 24, 0
1020, 0.002604, 8.882987, 26, 1, 26, 0
1030, 0.009115, 8.883300, 26, 1, 26, 0
1040, 0.010417, 8.883636, 25, 1, 25, 0
1050, 0.007812, 8.884024, 26, 1, 26, 0
1060, 0.005208, 8.884503, 26, 1, 26, 0
1070, 0.003906, 8.885020, 26, 1, 26, 0
1080, 0.008049, 8.885554, 22, 2, 13, 9
1090, 0.028883, 8.886095, 10, 1, 10, 0
1100, 0.051018, 8.886639, 7, 1, 7, 0
