time,black_car_angle,distance_sensors,num_pixel_black,agglomerate_count,agglomerate_size_1,agglomerate_size_2
10, 0.046562, 7.423391, 25, 3, 23, 1
20, 0.096786, 7.423256, 28, 2, 27, 1
30, 0.151473, 7.424266, 24, 2, 21, 3
40, 0.156560, 7.425944, 24, 2, 20, 4
50, 0.158420, 7.427687, 27, 1, 27, 0
60, 0.154514, 7.429377, 14, 3, 7, 6
70, 0.152344, 7.430824, 23, 1, 23, 0
80, 0.152936, 7.431026, 22, 2, 20, 2
90, 0.148657, 7.429823, 21, 3, 18, 2
100, 0.148657, 7.428467, 23, 1, 23, 0
110, 0.146086, 7.427031, 25, 4, 19, 4
120, 0.149844, 7.425571, 10, 4, 4, 4
130, 0.148281, 7.424150, 5, 3, 3, 1
140, 0.152865, 7.422821, 3, 1, 3, 0
150, 0.136458, 7.421628, 3, 2, 2, 1
160, 0.141927, 7.420610, 2, 1, 2, 0
170, 0.139323, 7.419795, 1, 1, 1, 0
180, 0.157552, 7.419199, 1, 1, 1, 0
190, 0.146484, 7.418832, 4, 3, 2, 1
200, 0.140625, 7.418688, 4, 3, 2, 1
210, 0.153646, 7.418780, 5, 2, 4, 1
220, 0.162760, 7.419100, 8, 3, 5, 2
230, 0.168620, 7.419633, 12, 3, 9, 2
240, 0.153646, 7.420361, 16, 2, 14, 2
250, 0.143407, 7.421282, 22, 4, 18, 2
260, 0.128965, 7.422395, 22, 2, 21, 1
270, 0.109217, 7.423696, 24, 3, 22, 1
280, 0.100576, 7.425172, 22, 1, 22, 0
290, 0.087910, 7.426823, 22, 3, 20, 1
300, 0.085721, 7.428629, 23, 3, 20, 2
310, 0.082311, 7.430582, 21, 2, 19, 2
320, 0.080524, 7.432665, 21, 3, 18, 2
330, 0.076885, 7.434870, 21, 2, 18, 3
340, 0.069287, 7.437196, 22, 3, 17, 4
350, 0.065628, 7.439641, 22, 3, 17, 4
360, 0.058002, 7.442215, 22, 3, 17, 4
370, 0.055928, 7.444920, 21, 2, 16, 5
380, 0.051116, 7.447761, 23, 3, 17, 5
390, 0.045907, 7.450779, 22, 3, 17, 4
400, 0.035553, 7.453999, 22, 3, 17, 4
410, 0.027344, 7.457436, 22, 3, 17, 4
420, 0.020494, 7.461106, 23, 3, 17, 5
430, 0.010360, 7.465015, 23, 4, 16, 5
440, 0.005090, 7.469166, 21, 2, 16, 5
450, -0.001143, 7.473567, 21, 2, 16, 5
460, -0.004340, 7.478219, 21, 3, 15, 5
470, -0.010907, 7.483137, 22, 3, 15, 6
480, -0.020078, 7.488326, 22, 4, 14, 6
490, -0.025193, 7.493792, 24, 4, 13, 8
500, -0.029783, 7.499541, 26, 4, 12, 9
510, -0.031767, 7.505575, 26, 4, 12, 9
520, -0.037961, 7.511896, 26, 4, 11, 9
530, -0.046274, 7.518505, 26, 4, 11, 9
540, -0.052183, 7.525407, 26, 3, 11, 10
550, -0.057492, 7.532609, 25, 3, 10, 10
560, -0.065304, 7.540093, 26, 4, 10, 9
570, -0.075328, 7.547865, 27, 4, 10, 10
580, -0.084257, 7.555935, 28, 5, 10, 10
590, -0.087825, 7.564309, 27, 4, 10, 9
600, -0.092551, 7.572990, 27, 4, 10, 9
610, -0.095775, 7.581978, 30, 4, 10, 9
620, -0.102298, 7.591276, 32, 5, 10, 9
630, -0.107077, 7.600884, 33, 5, 11, 9
640, -0.111809, 7.610810, 31, 4, 11, 9
650, -0.114901, 7.621055, 32, 4, 11, 9
660, -0.118773, 7.631620, 32, 4, 11, 9
670, -0.123274, 7.642506, 33, 4, 11, 9
680, -0.127783, 7.653714, 34, 4, 11, 9
690, -0.132293, 7.665244, 34, 4, 11, 9
700, -0.137408, 7.677097, 34, 4, 11, 10
710, -0.143612, 7.689272, 34, 4, 11, 10
720, -0.150398, 7.701767, 35, 4, 12, 10
730, -0.158049, 7.714580, 35, 4, 12, 10
740, -0.164559, 7.727649, 34, 4, 12, 10
750, -0.169594, 7.740525, 33, 4, 12, 10
760, -0.174663, 7.752800, 33, 4, 12, 10
770, -0.178905, 7.764140, 36, 5, 14, 11
780, -0.183969, 7.774333, 36, 5, 14, 11
790, -0.187411, 7.783393, 34, 6, 14, 8
800, -0.191526, 7.791167, 35, 4, 14, 10
810, -0.194249, 7.797649, 34, 4, 13, 9
820, -0.197941, 7.802947, 35, 4, 13, 9
830, -0.202221, 7.807482, 34, 5, 13, 9
840, -0.204971, 7.811542, 29, 4, 11, 9
850, -0.206236, 7.815323, 28, 4, 11, 8
860, -0.208391, 7.818957, 28, 3, 12, 9
870, -0.212912, 7.822169, 26, 3, 13, 9
880, -0.217481, 7.824538, 25, 4, 14, 8
890, -0.220829, 7.826713, 28, 3, 14, 9
900, -0.220714, 7.828703, 28, 3, 11, 10
910, -0.220610, 7.830510, 27, 3, 12, 9
920, -0.223180, 7.832166, 27, 3, 14, 9
930, -0.226562, 7.833711, 27, 3, 16, 9
940, -0.230562, 7.835169, 28, 3, 13, 10
950, -0.228829, 7.836565, 28, 3, 12, 9
960, -0.229632, 7.837911, 28, 3, 13, 8
970, -0.229763, 7.839239, 29, 3, 15, 10
980, -0.233328, 7.840574, 27, 3, 16, 10
990, -0.235512, 7.841908, 29, 3, 17, 11
1000, -0.240310, 7.843284, 28, 3, 16, 10
1010, -0.242447, 7.844693, 26, 3, 13, 10
1020, -0.243003, 7.846173, 26, 3, 11, 11
1030, -0.240084, 7.847704, 26, 3, 12, 9
1040, -0.236404, 7.849298, 27, 3, 13, 8
1050, -0.234201, 7.850989, 26, 3, 13, 7
1060, -0.233099, 7.852750, 26, 3, 13, 7
1070, -0.233073, 7.854611, 26, 3, 14, 6
1080, -0.232332, 7.856564, 25, 3, 14, 6
1090, -0.231591, 7.858570, 25, 3, 14, 6
1100, -0.232592, 7.860612, 26, 3, 15, 7
1110, -0.231681, 7.862723, 24, 3, 14, 6
1120, -0.231637, 7.864884, 24, 3, 14, 7
1130, -0.230657, 7.867092, 23, 3, 13, 8
1140, -0.233063, 7.869333, 23, 3, 13, 9
1150, -0.234800, 7.871738, 24, 2, 13, 11
1160, -0.233526, 7.874202, 24, 2, 13, 11
1170, -0.230662, 7.876581, 27, 2, 14, 13
