time,ego_x,ego_y,yaw,cone0_x,cone0_y,cone0_min_dist,cone1_x,cone1_y,cone1_min_dist,cone2_x,cone2_y,cone2_min_dist,speed_car,broken_car_color0,broken_car_color1,broken_car_color2,min_distance_cones
0,31.989739121726995,14.90211098762234,-3.1182089824542802,-8.366996422560714,17.989704369902707,38.51373049836459,-7.247389367603138,16.523474240476688,37.42896553676277,-9.297154989854262,19.172687437190653,39.438347644198195,0.017377948476165486,0.6549829743441568,0.6074075054244676,0.21449816675817557,37.42896553676277
1,31.98678267259987,14.90209339525488,-3.1181529841770987,-8.366996422560714,17.989704369902707,38.5105562330118,-7.247389367603138,16.523474240476688,37.42587816711878,-9.297154989854262,19.172687437190653,39.435176611840774,0.09108223872260503,0.6549829743441568,0.6074075054244676,0.21449816675817557,37.42587816711878
2,31.980079639309814,14.901977449063251,-3.1180701202780003,-8.366996422560714,17.989704369902707,38.50352956247442,-7.247389367603138,16.523474240476688,37.418980155825736,-9.297154989854262,19.172687437190653,39.428157129211094,0.20231045100685982,0.6549829743441568,0.6074075054244676,0.21449816675817557,37.418980155825736
3,31.96921428545747,14.901762000597873,-3.1181062685907994,-8.366996422560714,17.989704369902707,38.49280282721361,-7.247389367603138,16.523474240476688,37.408197297293164,-9.297154989854262,19.172687437190653,39.417433365957216,0.3261148486356327,0.6549829743441568,0.6074075054244676,0.21449816675817557,37.408197297293164
4,31.95403035719779,14.901474130472216,-3.118318154726159,-8.366996422560714,17.989704369902707,38.4784412696093,-7.247389367603138,16.523474240476688,37.39350669426881,-9.297154989854262,19.172687437190653,39.40306654610002,0.45491380977891205,0.6549829743441568,0.6074075054244676,0.21449816675817557,37.39350669426881
5,31.93444369536319,14.901166876901113,-3.1187070874103275,-8.366996422560714,17.989704369902707,38.4603671147756,-7.247389367603138,16.523474240476688,37.37482844870431,-9.297154989854262,19.172687437190653,39.38497719389411,0.5869356391676791,0.6549829743441568,0.6074075054244676,0.21449816675817557,37.37482844870431
6,31.910456209592194,14.900905045800885,-3.11928294581799,-8.366996422560714,17.989704369902707,38.43862244996108,-7.247389367603138,16.523474240476688,37.35218919874875,-9.297154989854262,19.172687437190653,39.363204873311815,0.7201313372968593,0.6549829743441568,0.6074075054244676,0.21449816675817557,37.35218919874875
7,31.88215395303575,14.900775555532205,-3.120043518500876,-8.366996422560714,17.989704369902707,38.41328705469233,-7.247389367603138,16.523474240476688,37.325672017025795,-9.297154989854262,19.172687437190653,39.33782685362352,0.8526124256625287,0.6549829743441568,0.6074075054244676,0.21449816675817557,37.325672017025795
8,31.85084577953494,14.901156687556435,-3.120861809163962,-8.366996422560714,17.989704369902707,38.385182790004926,-7.247389367603138,16.523474240476688,37.296295396686936,-9.297154989854262,19.172687437190653,39.30966070580547,0.9510988597227101,0.6549829743441568,0.6074075054244676,0.21449816675817557,37.296295396686936
9,31.816554784405913,14.901768483626677,-3.1218619071603113,-8.366996422560714,17.989704369902707,38.35481150270233,-7.247389367603138,16.523474240476688,37.264368949523735,-9.297154989854262,19.172687437190653,39.27920990373897,1.0508734649738194,0.6549829743441568,0.6074075054244676,0.21449816675817557,37.264368949523735
10,31.78015617201926,14.902599543678827,-3.1230177884406967,-8.366996422560714,17.989704369902707,38.32294751091207,-7.247389367603138,16.523474240476688,37.23070745790337,-9.297154989854262,19.172687437190653,39.247250700437625,1.1276172115439433,0.6549829743441568,0.6074075054244676,0.21449816675817557,37.23070745790337
11,31.741695492877838,14.903530086190965,-3.124323705100758,-8.366996422560714,17.989704369902707,38.289612549792196,-7.247389367603138,16.523474240476688,37.1953417887677,-9.297154989854262,19.172687437190653,39.21380883927807,1.2028595911622564,0.6549829743441568,0.6074075054244676,0.21449816675817557,37.1953417887677
12,31.700918328930477,14.904461205872899,-3.125733656286193,-8.366996422560714,17.989704369902707,38.254371583557614,-7.247389367603138,16.523474240476688,37.15790850364147,-9.297154989854262,19.172687437190653,39.17845484538794,1.2850255598492808,0.6549829743441568,0.6074075054244676,0.21449816675817557,37.15790850364147
13,31.65813408908808,14.905001359141712,-3.127236730037608,-8.366996422560714,17.989704369902707,38.21748401735296,-7.247389367603138,16.523474240476688,37.118684614882014,-9.297154989854262,19.172687437190653,39.14146081849153,1.3554286388781869,0.6549829743441568,0.6074075054244676,0.21449816675817557,37.118684614882014
14,31.6133936186487,14.905069317164177,-3.1288596788903584,-8.366996422560714,17.989704369902707,38.17845172813577,-7.247389367603138,16.523474240476688,37.07778323840186,-9.297154989854262,19.172687437190653,39.10298236269681,1.423072249729909,0.6549829743441568,0.6074075054244676,0.21449816675817557,37.07778323840186
15,31.56683902360661,14.904686298272726,-3.1305942612246027,-8.366996422560714,17.989704369902707,38.13775015463353,-7.247389367603138,16.523474240476688,37.03468530919767,-9.297154989854262,19.172687437190653,39.06313054268609,1.4843195682162995,0.6549829743441568,0.6074075054244676,0.21449816675817557,37.03468530919767
16,31.51805247573362,14.903834776771193,-3.132483144925582,-8.366996422560714,17.989704369902707,38.095340365877014,-7.247389367603138,16.523474240476688,36.9893420557147,-9.297154989854262,19.172687437190653,39.02165367370823,1.556013437968926,0.6549829743441568,0.6074075054244676,0.21449816675817557,36.9893420557147
17,31.46725071880468,14.902331043487125,-3.134463466048528,-8.366996422560714,17.989704369902707,38.05122648415469,-7.247389367603138,16.523474240476688,36.94215395347013,-9.297154989854262,19.172687437190653,38.9785285756168,1.617429390960388,0.6549829743441568,0.6074075054244676,0.21449816675817557,36.94215395347013
18,31.41458060877198,14.900397677856379,-3.136517307238722,-8.366996422560714,17.989704369902707,38.00549717369477,-7.247389367603138,16.523474240476688,36.89323706500565,-9.297154989854262,19.172687437190653,38.93383141510158,1.673396094906794,0.6549829743441568,0.6074075054244676,0.21449816675817557,36.89323706500565
19,31.360162490568353,14.898320840914634,-3.1385865233728967,-8.366996422560714,17.989704369902707,37.95807846327526,-7.247389367603138,16.523474240476688,36.842607185540196,-9.297154989854262,19.172687437190653,38.8874550522041,1.724392348356147,0.6549829743441568,0.6074075054244676,0.21449816675817557,36.842607185540196
20,31.303860344127266,14.896161609269985,-3.140709201915554,-8.366996422560714,17.989704369902707,37.9089642288379,-7.247389367603138,16.523474240476688,36.790198909136066,-9.297154989854262,19.172687437190653,38.83941082393585,1.7795693037533749,0.6549829743441568,0.6074075054244676,0.21449816675817557,36.790198909136066
21,31.24573750636798,14.89400123872684,3.1403778742297117,-8.366996422560714,17.989704369902707,37.85689758030473,-7.247389367603138,16.523474240476688,36.73593283681551,-9.297154989854262,19.172687437190653,38.78945917256028,1.8323618900808802,0.6549829743441568,0.6074075054244676,0.21449816675817557,36.73593283681551
22,31.185363863817674,14.89207287244137,3.138331765336013,-8.366996422560714,17.989704369902707,37.80238854806878,-7.247389367603138,16.523474240476688,36.6783577272482,-9.297154989854262,19.172687437190653,38.73705981222421,1.8987397111357893,0.6549829743441568,0.6074075054244676,0.21449816675817557,36.6783577272482
23,31.123067153842598,14.890663784527904,3.136384927933124,-8.366996422560714,17.989704369902707,37.74567639331681,-7.247389367603138,16.523474240476688,36.61862408475109,-9.297154989854262,19.172687437190653,38.68235358366573,1.9554994005743522,0.6549829743441568,0.6074075054244676,0.21449816675817557,36.61862408475109
24,31.058682014093392,14.88979807589831,3.1344841483700714,-8.366996422560714,17.989704369902707,37.6867472735982,-7.247389367603138,16.523474240476688,36.5567437583215,-9.297154989854262,19.172687437190653,38.62538117197489,2.0183317077383,0.6549829743441568,0.6074075054244676,0.21449816675817557,36.5567437583215
25,30.99212788441694,14.889437719687148,3.1326450196338413,-8.366996422560714,17.989704369902707,37.62547565613299,-7.247389367603138,16.523474240476688,36.49261555396487,-9.297154989854262,19.172687437190653,38.566001156814934,2.0842541577087563,0.6549829743441568,0.6074075054244676,0.21449816675817557,36.49261555396487
26,30.923367647876315,14.889537251473756,3.1308649911319923,-8.366996422560714,17.989704369902707,37.56183147902846,-7.247389367603138,16.523474240476688,36.42620556342341,-9.297154989854262,19.172687437190653,38.504186245309434,2.1517872887140204,0.6549829743441568,0.6074075054244676,0.21449816675817557,36.42620556342341
27,30.852365922096386,14.890055656165954,3.1291407496772643,-8.366996422560714,17.989704369902707,37.49578863721564,-7.247389367603138,16.523474240476688,36.357482637747005,-9.297154989854262,19.172687437190653,38.43991386952804,2.2207817375974948,0.6549829743441568,0.6074075054244676,0.21449816675817557,36.357482637747005
28,30.779095513967164,14.890903802417158,3.1274416365271978,-8.366996422560714,17.989704369902707,37.42652785658223,-7.247389367603138,16.523474240476688,36.286460557274246,-9.297154989854262,19.172687437190653,38.37327703555111,2.290882016523478,0.6549829743441568,0.6074075054244676,0.21449816675817557,36.286460557274246
29,30.703544453178363,14.892066066445976,3.125759930519416,-8.366996422560714,17.989704369902707,37.354907620804546,-7.247389367603138,16.523474240476688,36.21273851292499,-9.297154989854262,19.172687437190653,38.30429393992024,2.3616234714784095,0.6549829743441568,0.6074075054244676,0.21449816675817557,36.21273851292499
30,30.625705546328415,14.893510276849756,3.1240845498577046,-8.366996422560714,17.989704369902707,37.280984893762344,-7.247389367603138,16.523474240476688,36.13621082107834,-9.297154989854262,19.172687437190653,38.23216198214607,2.4327944956340652,0.6549829743441568,0.6074075054244676,0.21449816675817557,36.13621082107834
