time,ego_x,ego_y,yaw,cone0_x,cone0_y,cone0_min_dist,cone1_x,cone1_y,cone1_min_dist,cone2_x,cone2_y,cone2_min_dist,speed_car,broken_car_color0,broken_car_color1,broken_car_color2,min_distance_cones
0,31.94567339857574,14.913545110568714,3.095587065734368,-8.347067782463938,17.996730060302827,38.63200665592537,-7.29486174062482,16.551047720174292,37.514378961914595,-9.32640970687473,19.16700627782082,39.66402830613709,0.008916779430051902,0.8346230806542755,0.635774786631644,0.4529090915433007,37.514378961914595
1,31.942135483681053,14.913785965321422,3.0955683644560374,-8.347067782463938,17.996730060302827,38.62848629850424,-7.29486174062482,16.551047720174292,37.51082916530163,-9.32640970687473,19.16700627782082,39.6605270038471,0.10913431590916184,0.8346230806542755,0.635774786631644,0.4529090915433007,37.51082916530163
2,31.93468393118929,14.914251997237024,3.0955331096702223,-8.347067782463938,17.996730060302827,38.62106806970636,-7.29486174062482,16.551047720174292,37.503355534928346,-9.32640970687473,19.16700627782082,39.65314475094071,0.22556025341515604,0.8346230806542755,0.635774786631644,0.4529090915433007,37.503355534928346
3,31.92289806127279,14.914947694714963,3.0955635938989032,-8.347067782463938,17.996730060302827,38.609222799737815,-7.29486174062482,16.551047720174292,37.49155709901359,-9.32640970687473,19.16700627782082,39.64126771525986,0.3547934851211356,0.8346230806542755,0.635774786631644,0.4529090915433007,37.49155709901359
4,31.90677263069975,14.915886020564644,3.095708804246641,-8.347067782463938,17.996730060302827,38.592880001739694,-7.29486174062482,16.551047720174292,37.4754395981142,-9.32640970687473,19.16700627782082,39.624774962547285,0.48461689369191385,0.8346230806542755,0.635774786631644,0.4529090915433007,37.4754395981142
5,31.88630801595215,14.917061582058691,3.09598050487762,-8.347067782463938,17.996730060302827,38.572024845681014,-7.29486174062482,16.551047720174292,37.45500654321588,-9.32640970687473,19.16700627782082,39.60363956835786,0.6152895996622016,0.8346230806542755,0.635774786631644,0.4529090915433007,37.45500654321588
6,31.861543761174204,14.918480801130508,3.0963630383859435,-8.347067782463938,17.996730060302827,38.5467173993304,-7.29486174062482,16.551047720174292,37.43029359002885,-9.32640970687473,19.16700627782082,39.57793769689996,0.7461867507834714,0.8346230806542755,0.635774786631644,0.4529090915433007,37.43029359002885
7,31.832454237597688,14.920194299532389,3.0968210699183594,-8.347067782463938,17.996730060302827,38.516976664490485,-7.29486174062482,16.551047720174292,37.40126452089759,-9.32640970687473,19.16700627782082,39.54772460141585,0.8799375461751909,0.8346230806542755,0.635774786631644,0.4529090915433007,37.40126452089759
8,31.800061021518026,14.921757124843133,3.0971724267203715,-8.347067782463938,17.996730060302827,38.4840829265952,-7.29486174062482,16.551047720174292,37.36891756787629,-9.32640970687473,19.16700627782082,39.51446899670668,0.9880141400331421,0.8346230806542755,0.635774786631644,0.4529090915433007,37.36891756787629
9,31.764514286408954,14.92353378489926,3.097538623927197,-8.347067782463938,17.996730060302827,38.44801001147349,-7.29486174062482,16.551047720174292,37.33341426840902,-9.32640970687473,19.16700627782082,39.47801877390287,1.0944651813831667,0.8346230806542755,0.635774786631644,0.4529090915433007,37.33341426840902
10,31.72659532036361,14.925181470486125,3.097853484218237,-8.347067782463938,17.996730060302827,38.40964060424075,-7.29486174062482,16.551047720174292,37.29553550656315,-9.32640970687473,19.16700627782082,39.43932545131848,1.1795619818089886,0.8346230806542755,0.635774786631644,0.4529090915433007,37.29553550656315
11,31.686796053793003,14.92679341160122,3.0981856718495187,-8.347067782463938,17.996730060302827,38.36937163746892,-7.29486174062482,16.551047720174292,37.25578466802909,-9.32640970687473,19.16700627782082,39.398715023163795,1.2503528868268012,0.8346230806542755,0.635774786631644,0.4529090915433007,37.25578466802909
12,31.645076012787747,14.928449950720914,3.098623836696821,-8.347067782463938,17.996730060302827,38.32704259541648,-7.29486174062482,16.551047720174292,37.21413896325168,-9.32640970687473,19.16700627782082,39.3559355543685,1.320843517410905,0.8346230806542755,0.635774786631644,0.4529090915433007,37.21413896325168
