time,yellow_line_angle
10, 0.005272
20, 0.010610
30, 0.015885
40, 0.015959
50, 0.016034
60, 0.016116
70, 0.015979
80, 0.015997
90, 0.015542
100, 0.015629
110, 0.015870
120, 0.016563
130, 0.016997
140, 0.017052
150, 0.017259
160, 0.017330
170, 0.017715
180, 0.018368
190, 0.018861
200, 0.018893
210, 0.018849
220, 0.018966
230, 0.019175
240, 0.018974
250, 0.018774
260, 0.018630
270, 0.018496
280, 0.018518
290, 0.018684
300, 0.018803
310, 0.018768
320, 0.018588
330, 0.018588
340, 0.018588
350, 0.018717
360, 0.018845
370, 0.018973
380, 0.019025
390, 0.019076
400, 0.019127
410, 0.019127
420, 0.019127
430, 0.019127
440, 0.019021
450, 0.018914
460, 0.018711
470, 0.018133
480, 0.017673
490, 0.017094
500, 0.017113
510, 0.016897
520, 0.017054
530, 0.016770
540, 0.016271
550, 0.015620
560, 0.015307
570, 0.015234
580, 0.014878
590, 0.014887
600, 0.014794
610, 0.015169
620, 0.015256
630, 0.015356
640, 0.015166
650, 0.014819
660, 0.014227
670, 0.013673
680, 0.012670
690, 0.011735
700, 0.010866
710, 0.010237
720, 0.010098
730, 0.010026
740, 0.009897
750, 0.009729
760, 0.009421
770, 0.009316
780, 0.008972
790, 0.008712
800, 0.008439
810, 0.008377
820, 0.008117
830, 0.007999
840, 0.007453
850, 0.007019
860, 0.006064
870, 0.005526
880, 0.004658
890, 0.004050
900, 0.003274
910, 0.002437
920, 0.002418
930, 0.002490
940, 0.004402
950, 0.004738
960, 0.005275
970, 0.004400
980, 0.003293
990, 0.002149
1000, 0.000647
1010, 0.000532
1020, 0.000202
1030, -0.000058
1040, -0.000753
1050, -0.001753
1060, -0.002535
1070, -0.003344
1080, -0.003743
1090, -0.004264
1100, -0.004586
1110, -0.004740
1120, -0.004624
1130, -0.004382
1140, -0.004196
1150, -0.004311
1160, -0.004427
1170, -0.004985
1180, -0.005134
1190, -0.005486
1200, -0.005222
1210, -0.005057
1220, -0.005095
1230, -0.005290
1240, -0.005534
1250, -0.005597
1260, -0.006167
1270, -0.006812
1280, -0.007156
1290, -0.007148
1300, -0.006969
1310, -0.006806
1320, -0.006822
1330, -0.006786
1340, -0.006657
1350, -0.006170
1360, -0.006119
1370, -0.006432
1380, -0.007002
1390, -0.006884
1400, -0.006735
1410, -0.006429
1420, -0.006665
1430, -0.006879
1440, -0.006851
1450, -0.006772
1460, -0.006523
1470, -0.006604
1480, -0.006304
1490, -0.005940
1500, -0.005961
1510, -0.005954
1520, -0.006726
1530, -0.007111
1540, -0.007543
1550, -0.007543
1560, -0.007364
1570, -0.007540
1580, -0.007447
1590, -0.007626
1600, -0.007347
