time,yellow_line_angle
10, -0.030158
20, -0.061139
30, -0.090528
40, -0.089760
50, -0.088679
60, -0.086894
70, -0.085957
80, -0.083344
90, -0.083136
100, -0.082083
110, -0.081138
120, -0.079884
130, -0.079117
140, -0.078445
150, -0.077849
160, -0.076345
170, -0.076718
180, -0.077214
190, -0.077296
200, -0.075421
210, -0.072926
220, -0.070950
230, -0.070429
240, -0.069868
250, -0.069162
260, -0.068727
270, -0.067568
280, -0.066270
290, -0.064101
300, -0.063510
310, -0.061524
320, -0.060749
330, -0.058578
340, -0.058060
350, -0.055521
360, -0.054187
370, -0.051853
380, -0.050401
390, -0.048028
400, -0.046327
410, -0.043873
420, -0.041924
430, -0.039625
440, -0.037473
450, -0.034784
460, -0.032492
470, -0.029988
480, -0.027855
490, -0.025470
500, -0.022345
510, -0.019528
520, -0.017499
530, -0.016087
540, -0.013626
550, -0.010539
560, -0.007770
570, -0.005483
580, -0.003867
590, -0.002307
600, 0.000066
610, 0.002500
620, 0.004804
630, 0.006575
640, 0.008662
650, 0.011403
660, 0.012484
670, 0.014158
680, 0.015057
690, 0.017120
700, 0.019049
710, 0.020255
720, 0.021694
730, 0.022369
740, 0.023876
750, 0.024445
760, 0.025747
770, 0.026707
780, 0.028102
790, 0.028939
800, 0.029951
810, 0.030881
820, 0.031433
830, 0.031792
840, 0.031992
850, 0.032184
860, 0.032590
870, 0.034098
880, 0.035977
890, 0.037757
900, 0.037961
910, 0.037961
920, 0.037774
930, 0.038028
940, 0.037886
950, 0.037773
960, 0.038025
970, 0.039020
980, 0.040416
990, 0.042044
1000, 0.042939
1010, 0.044281
1020, 0.044997
1030, 0.046376
1040, 0.046768
1050, 0.046954
1060, 0.047175
1070, 0.047424
1080, 0.048149
1090, 0.048776
1100, 0.049264
1110, 0.049481
1120, 0.049267
1130, 0.049219
1140, 0.049140
1150, 0.049486
1160, 0.049885
1170, 0.050031
1180, 0.049626
1190, 0.049129
1200, 0.048862
1210, 0.048562
1220, 0.048247
1230, 0.048323
1240, 0.048681
1250, 0.049148
1260, 0.049217
1270, 0.049475
1280, 0.049549
1290, 0.049603
1300, 0.049103
1310, 0.048622
1320, 0.047822
1330, 0.047609
1340, 0.048016
1350, 0.048511
1360, 0.048447
1370, 0.047562
1380, 0.046999
1390, 0.046949
1400, 0.046523
1410, 0.045678
1420, 0.044412
1430, 0.043778
1440, 0.043209
1450, 0.042527
1460, 0.041753
1470, 0.041022
1480, 0.041393
1490, 0.041433
1500, 0.041646
1510, 0.041168
1520, 0.040796
1530, 0.040055
1540, 0.038643
1550, 0.037074
1560, 0.035407
1570, 0.034394
1580, 0.033782
1590, 0.034216
1600, 0.034312
1610, 0.034168
1620, 0.033667
1630, 0.032954
1640, 0.031765
1650, 0.029417
1660, 0.027212
1670, 0.026560
1680, 0.027029
1690, 0.028017
1700, 0.028707
1710, 0.027788
1720, 0.025596
1730, 0.022563
1740, 0.020045
1750, 0.018924
1760, 0.018788
1770, 0.019905
1780, 0.020184
1790, 0.018577
1800, 0.016529
1810, 0.014294
1820, 0.012784
1830, 0.011336
1840, 0.010897
1850, 0.010790
1860, 0.010243
1870, 0.008856
1880, 0.007183
1890, 0.005192
1900, 0.003704
1910, 0.002696
1920, 0.002280
1930, 0.001344
1940, -0.000007
1950, -0.001914
1960, -0.003353
1970, -0.004364
1980, -0.004942
1990, -0.005315
2000, -0.005656
2010, -0.005043
2020, -0.004992
2030, -0.005135
2040, -0.006103
2050, -0.007068
2060, -0.007740
2070, -0.008348
2080, -0.008842
2090, -0.009898
2100, -0.010750
2110, -0.011191
2120, -0.011367
2130, -0.011543
2140, -0.011719
2150, -0.011936
2160, -0.012153
2170, -0.012470
2180, -0.012569
2190, -0.012669
2200, -0.012859
2210, -0.013174
2220, -0.013653
2230, -0.014151
2240, -0.014361
2250, -0.014124
2260, -0.013553
2270, -0.013145
2280, -0.012904
2290, -0.012786
2300, -0.012786
2310, -0.012786
2320, -0.012546
2330, -0.012257
2340, -0.011822
2350, -0.011600
2360, -0.011337
2370, -0.011337
2380, -0.011482
2390, -0.011390
2400, -0.011422
2410, -0.011548
2420, -0.011671
2430, -0.011671
2440, -0.011458
2450, -0.011458
2460, -0.011335
2470, -0.011192
2480, -0.011049
2490, -0.010999
2500, -0.010968
2510, -0.011126
2520, -0.011210
2530, -0.011294
2540, -0.010819
2550, -0.010378
2560, -0.010033
2570, -0.009772
2580, -0.009868
2590, -0.009607
2600, -0.009748
2610, -0.009600
2620, -0.009875
2630, -0.009762
2640, -0.009708
2650, -0.009491
2660, -0.009506
2670, -0.009299
2680, -0.009104
2690, -0.008427
2700, -0.008055
2710, -0.007672
2720, -0.007742
2730, -0.007537
2740, -0.007388
2750, -0.007675
2760, -0.007881
2770, -0.008464
2780, -0.008854
2790, -0.008691
2800, -0.008420
2810, -0.007123
2820, -0.006691
2830, -0.005709
2840, -0.005208
2850, -0.004501
2860, -0.004018
2870, -0.003906
2880, -0.003869
2890, -0.003716
2900, -0.003381
2910, -0.002860
2920, -0.002554
2930, -0.002400
2940, -0.002351
2950, -0.002116
2960, -0.001488
2970, -0.000608
2980, 0.000090
2990, 0.000555
3000, 0.000456
3010, 0.000279
3020, 0.000180
3030, 0.000186
3040, 0.000974
3050, 0.001782
3060, 0.002390
3070, 0.002526
3080, 0.002378
3090, 0.002466
3100, 0.002182
3110, 0.002074
3120, 0.001621
3130, 0.001589
3140, 0.001345
3150, 0.001597
3160, 0.001890
3170, 0.002015
3180, 0.001979
3190, 0.001612
3200, 0.001421
3210, 0.001166
3220, 0.000950
3230, 0.000606
3240, 0.000146
3250, -0.000084
3260, -0.000005
3270, 0.000326
3280, 0.000651
3290, 0.001362
3300, 0.002062
3310, 0.002425
3320, 0.002153
3330, 0.001719
3340, 0.001550
3350, 0.001476
3360, 0.001348
3370, 0.001050
3380, 0.000753
3390, 0.000446
3400, 0.000223
3410, -0.000163
3420, -0.000084
3430, -0.000168
3440, 0.000074
3450, 0.000074
3460, 0.000381
3470, 0.000736
3480, 0.001164
3490, 0.001447
3500, 0.001519
3510, 0.001717
3520, 0.001880
3530, 0.002043
3540, 0.001846
3550, 0.001846
3560, 0.001846
3570, 0.001846
3580, 0.001474
3590, 0.001264
3600, 0.001501
3610, 0.002072
3620, 0.002480
3630, 0.002604
3640, 0.002721
3650, 0.002721
3660, 0.002839
3670, 0.002895
3680, 0.003184
3690, 0.003538
3700, 0.003722
3710, 0.003867
3720, 0.003632
3730, 0.003512
3740, 0.003722
3750, 0.004006
3760, 0.003943
3770, 0.003688
3780, 0.003415
3790, 0.003630
3800, 0.003630
3810, 0.003772
3820, 0.003690
3830, 0.003690
3840, 0.003410
3850, 0.003210
3860, 0.002872
3870, 0.002432
3880, 0.002125
3890, 0.001578
3900, 0.001654
3910, 0.001689
3920, 0.002302
3930, 0.002675
3940, 0.002839
3950, 0.002839
3960, 0.002938
3970, 0.003056
3980, 0.003155
3990, 0.003155
4000, 0.003255
