time,yellow_line_angle
10, 0.007515
20, 0.015402
30, 0.023289
40, 0.022601
50, 0.021224
60, 0.020058
70, 0.019915
80, 0.019537
90, 0.019282
100, 0.018295
110, 0.017178
120, 0.016121
130, 0.015933
140, 0.015475
150, 0.014373
160, 0.013239
170, 0.012588
180, 0.011832
190, 0.009957
200, 0.008864
210, 0.008010
220, 0.008218
230, 0.007072
240, 0.006378
250, 0.005117
260, 0.003851
270, 0.001535
280, -0.000212
290, -0.002175
300, -0.002592
310, -0.004992
320, -0.006393
330, -0.009384
340, -0.010445
350, -0.012582
360, -0.014278
370, -0.016454
380, -0.018542
390, -0.020841
400, -0.023862
410, -0.026512
420, -0.028512
430, -0.030187
440, -0.032116
450, -0.034770
460, -0.037158
470, -0.039528
480, -0.042154
490, -0.044858
500, -0.046242
510, -0.048125
520, -0.049792
530, -0.052083
540, -0.054371
550, -0.056410
560, -0.058630
570, -0.060079
580, -0.061373
590, -0.063008
600, -0.064575
610, -0.066730
620, -0.068886
630, -0.070557
640, -0.071944
650, -0.072623
660, -0.072826
670, -0.073243
680, -0.074329
690, -0.076096
700, -0.077655
710, -0.078108
720, -0.078212
730, -0.078012
740, -0.078402
750, -0.078385
760, -0.078385
770, -0.077721
780, -0.078632
790, -0.079500
800, -0.081337
810, -0.082044
820, -0.082608
830, -0.082285
840, -0.081863
850, -0.081676
860, -0.081894
870, -0.081975
880, -0.082124
890, -0.081596
900, -0.081665
910, -0.081691
920, -0.082293
930, -0.082656
940, -0.083227
950, -0.083257
960, -0.082695
970, -0.081491
980, -0.080549
990, -0.079956
1000, -0.079290
1010, -0.078537
1020, -0.077982
1030, -0.077720
1040, -0.077931
1050, -0.077444
1060, -0.076625
1070, -0.075352
1080, -0.074667
1090, -0.074119
1100, -0.073868
1110, -0.073409
1120, -0.072746
1130, -0.071871
1140, -0.071028
1150, -0.070371
1160, -0.069537
1170, -0.068398
1180, -0.066964
1190, -0.065448
1200, -0.064851
1210, -0.064499
1220, -0.063810
1230, -0.061870
1240, -0.059743
1250, -0.058300
1260, -0.057810
1270, -0.057427
1280, -0.056137
1290, -0.053938
1300, -0.051784
1310, -0.050628
1320, -0.049876
1330, -0.048960
1340, -0.047230
1350, -0.045152
1360, -0.043492
1370, -0.042474
1380, -0.041490
1390, -0.039849
1400, -0.037280
1410, -0.035046
1420, -0.033784
1430, -0.032502
1440, -0.031206
1450, -0.028489
1460, -0.026976
1470, -0.025930
1480, -0.024604
1490, -0.021744
1500, -0.018944
1510, -0.017702
1520, -0.017176
1530, -0.015400
1540, -0.012784
1550, -0.010186
1560, -0.008687
1570, -0.006991
1580, -0.004863
1590, -0.002747
1600, -0.001666
1610, -0.001096
