time,yellow_line_angle
10, 0.006143
20, 0.012523
30, 0.018965
40, 0.018898
50, 0.018430
60, 0.018019
70, 0.017658
80, 0.017585
90, 0.017299
100, 0.017212
110, 0.016842
120, 0.016305
130, 0.015789
140, 0.015432
150, 0.015432
160, 0.015442
170, 0.015286
180, 0.015205
190, 0.015376
200, 0.015712
210, 0.015956
220, 0.015788
230, 0.015620
240, 0.015376
250, 0.015460
260, 0.015625
270, 0.015706
280, 0.015706
290, 0.015266
300, 0.014522
310, 0.013847
320, 0.013405
330, 0.012794
340, 0.011516
350, 0.010292
360, 0.009042
370, 0.008391
380, 0.007633
390, 0.007354
400, 0.007065
410, 0.006779
420, 0.006340
430, 0.005513
440, 0.003932
450, 0.002298
460, 0.000810
470, 0.000339
480, -0.000314
490, -0.000418
500, -0.000505
510, -0.000444
520, -0.001359
530, -0.003577
540, -0.006362
550, -0.008555
560, -0.009659
570, -0.009883
580, -0.010004
590, -0.009807
600, -0.009605
610, -0.009418
620, -0.009134
630, -0.008931
640, -0.009582
650, -0.011012
660, -0.012576
670, -0.013444
680, -0.014188
690, -0.014785
700, -0.015328
710, -0.015821
720, -0.016374
730, -0.016722
740, -0.016595
750, -0.016774
760, -0.016985
770, -0.017440
780, -0.017440
790, -0.017183
800, -0.017229
810, -0.016890
820, -0.016790
830, -0.016657
840, -0.017525
850, -0.018753
860, -0.019647
870, -0.019918
880, -0.019873
890, -0.019949
900, -0.020033
910, -0.020298
920, -0.020298
930, -0.020088
940, -0.019741
950, -0.019903
960, -0.019955
970, -0.019855
980, -0.019083
990, -0.018630
1000, -0.018489
1010, -0.018648
1020, -0.018914
1030, -0.019365
1040, -0.019901
1050, -0.020524
1060, -0.020723
1070, -0.020987
1080, -0.020933
1090, -0.021209
1100, -0.021506
1110, -0.021853
1120, -0.021949
1130, -0.021843
1140, -0.021675
1150, -0.021303
1160, -0.020783
1170, -0.020728
1180, -0.020970
1190, -0.021353
1200, -0.021576
1210, -0.021793
1220, -0.021962
1230, -0.022176
1240, -0.022387
1250, -0.022745
1260, -0.022578
1270, -0.022091
1280, -0.021435
1290, -0.020913
1300, -0.020433
1310, -0.019949
1320, -0.019643
1330, -0.019242
1340, -0.018953
1350, -0.018469
1360, -0.018087
1370, -0.017841
1380, -0.017575
1390, -0.017447
1400, -0.016681
1410, -0.016282
1420, -0.015853
1430, -0.015481
1440, -0.015091
1450, -0.014557
1460, -0.014766
1470, -0.014829
1480, -0.014785
1490, -0.015133
1500, -0.014900
1510, -0.015010
1520, -0.014028
1530, -0.013277
1540, -0.012301
1550, -0.011948
1560, -0.011885
1570, -0.012030
1580, -0.011307
1590, -0.010982
1600, -0.009699
1610, -0.009071
1620, -0.007362
1630, -0.006687
1640, -0.005827
1650, -0.005638
1660, -0.005782
1670, -0.005986
1680, -0.006443
1690, -0.006269
1700, -0.006427
1710, -0.005834
1720, -0.004995
1730, -0.004122
1740, -0.004002
1750, -0.003713
1760, -0.002977
1770, -0.001880
1780, -0.001153
1790, -0.000415
1800, 0.000470
1810, 0.000908
1820, 0.000388
1830, -0.000009
1840, 0.000128
1850, 0.000945
1860, 0.001389
1870, 0.001476
1880, 0.001563
1890, 0.001605
1900, 0.001647
1910, 0.001573
1920, 0.001456
1930, 0.001123
1940, 0.001038
1950, 0.001204
1960, 0.001894
1970, 0.002451
1980, 0.002834
1990, 0.003217
2000, 0.003488
2010, 0.003795
2020, 0.003795
2030, 0.003906
2040, 0.003906
2050, 0.003906
2060, 0.004018
2070, 0.004129
2080, 0.004024
2090, 0.003525
2100, 0.003026
2110, 0.002926
2120, 0.003108
2130, 0.003289
2140, 0.003289
2150, 0.003289
2160, 0.003350
2170, 0.003411
2180, 0.003356
2190, 0.003356
2200, 0.003718
2210, 0.004090
2220, 0.004465
2230, 0.004366
2240, 0.004373
2250, 0.004373
2260, 0.004128
2270, 0.003685
2280, 0.003194
2290, 0.003194
2300, 0.003058
2310, 0.003074
2320, 0.003158
2330, 0.003578
