time,yellow_line_angle
10, 0.015988
20, 0.031861
30, 0.047617
40, 0.047253
50, 0.046868
60, 0.046538
70, 0.046166
80, 0.046224
90, 0.046345
100, 0.046804
110, 0.046793
120, 0.047161
130, 0.047275
140, 0.047907
150, 0.048594
160, 0.049933
170, 0.050692
180, 0.051519
190, 0.052259
200, 0.053235
210, 0.053435
220, 0.053279
230, 0.053315
240, 0.053627
250, 0.053570
260, 0.053208
270, 0.053138
280, 0.053305
290, 0.053584
300, 0.053571
310, 0.053654
320, 0.053840
330, 0.053923
340, 0.053943
350, 0.053859
360, 0.054149
370, 0.054604
380, 0.054970
390, 0.055066
400, 0.054680
410, 0.054375
420, 0.053978
430, 0.053993
440, 0.053815
450, 0.053515
460, 0.053267
470, 0.053132
480, 0.053280
490, 0.053605
500, 0.054126
510, 0.054331
520, 0.053571
530, 0.052666
540, 0.050848
550, 0.049298
560, 0.047420
570, 0.046621
580, 0.046435
590, 0.046325
600, 0.046393
610, 0.046289
620, 0.046578
630, 0.046771
640, 0.045218
650, 0.042614
660, 0.039913
670, 0.038766
680, 0.038476
690, 0.038172
700, 0.037956
710, 0.037594
720, 0.037172
730, 0.035853
740, 0.034000
750, 0.032010
760, 0.031029
770, 0.030494
780, 0.030229
790, 0.029846
800, 0.028922
810, 0.027563
820, 0.025920
830, 0.024867
840, 0.024467
850, 0.024229
860, 0.023361
870, 0.020923
880, 0.018180
890, 0.016161
900, 0.015969
910, 0.015882
920, 0.016392
930, 0.015032
940, 0.013296
950, 0.010495
960, 0.009121
970, 0.008253
980, 0.008282
990, 0.006868
1000, 0.005306
1010, 0.002873
1020, 0.001399
1030, 0.000357
1040, 0.000150
1050, -0.000243
1060, -0.001426
1070, -0.004179
1080, -0.006258
1090, -0.007816
1100, -0.008227
1110, -0.008498
1120, -0.009135
1130, -0.010369
1140, -0.011571
1150, -0.012711
1160, -0.012943
1170, -0.013552
1180, -0.014024
1190, -0.014965
1200, -0.015623
1210, -0.015993
1220, -0.015849
1230, -0.016015
1240, -0.016177
1250, -0.016584
1260, -0.016663
1270, -0.017612
1280, -0.018435
1290, -0.019205
1300, -0.019207
1310, -0.019351
1320, -0.020002
1330, -0.020670
1340, -0.021230
1350, -0.021429
1360, -0.021429
1370, -0.021230
1380, -0.021032
1390, -0.020957
1400, -0.021030
1410, -0.021102
1420, -0.021050
1430, -0.021176
1440, -0.021228
1450, -0.020982
1460, -0.020610
1470, -0.020313
1480, -0.020129
1490, -0.020066
1500, -0.019931
1510, -0.020115
1520, -0.020178
1530, -0.020097
1540, -0.019881
1550, -0.019666
1560, -0.019666
1570, -0.019807
1580, -0.019807
1590, -0.019807
1600, -0.019747
1610, -0.019828
1620, -0.019981
1630, -0.020052
1640, -0.019961
1650, -0.019799
1660, -0.019637
1670, -0.019533
1680, -0.019361
1690, -0.019159
1700, -0.018629
1710, -0.018441
1720, -0.018150
1730, -0.018200
1740, -0.017977
1750, -0.018048
1760, -0.017889
1770, -0.017839
1780, -0.017558
1790, -0.017498
1800, -0.017315
1810, -0.016537
1820, -0.015579
1830, -0.014479
1840, -0.014357
