time,yellow_line_angle
10, 0.004213
20, 0.008553
30, 0.013029
40, 0.013268
50, 0.013212
60, 0.012816
70, 0.012735
80, 0.012984
90, 0.013920
100, 0.014757
110, 0.014979
120, 0.014847
130, 0.014733
140, 0.015073
150, 0.015073
160, 0.014861
170, 0.014648
180, 0.014648
190, 0.014648
200, 0.014648
210, 0.014648
220, 0.014648
230, 0.014648
240, 0.014648
250, 0.014861
260, 0.015073
270, 0.015399
280, 0.014574
290, 0.013782
300, 0.012428
310, 0.012011
320, 0.011506
330, 0.010738
340, 0.009662
350, 0.008379
360, 0.007636
370, 0.007202
380, 0.006753
390, 0.006406
400, 0.006259
410, 0.006294
420, 0.006207
430, 0.006026
440, 0.005749
450, 0.005575
460, 0.005512
470, 0.005456
480, 0.004977
490, 0.004375
500, 0.003910
510, 0.003798
520, 0.003385
530, 0.002263
540, 0.000924
550, -0.000013
560, -0.000193
570, -0.000093
580, -0.000286
590, -0.000189
600, -0.000654
610, -0.000896
620, -0.001219
630, -0.000887
640, -0.001955
650, -0.003356
660, -0.004693
670, -0.004601
680, -0.004744
690, -0.004880
700, -0.005008
710, -0.004849
720, -0.004763
730, -0.004656
740, -0.004856
750, -0.004980
760, -0.005678
770, -0.006223
780, -0.006638
790, -0.006545
800, -0.006142
810, -0.006256
820, -0.006713
830, -0.007364
840, -0.007800
850, -0.008326
860, -0.008526
870, -0.009054
880, -0.009072
890, -0.008790
900, -0.007913
910, -0.007479
920, -0.007955
930, -0.008917
940, -0.009683
950, -0.009795
960, -0.009591
970, -0.009042
980, -0.008685
990, -0.008336
1000, -0.008038
1010, -0.008599
1020, -0.009075
1030, -0.010123
1040, -0.010360
1050, -0.010674
1060, -0.011048
1070, -0.011217
1080, -0.011645
1090, -0.011468
1100, -0.011687
1110, -0.011393
1120, -0.011400
1130, -0.011400
1140, -0.011587
1150, -0.011750
1160, -0.011682
1170, -0.011750
1180, -0.011923
1190, -0.012163
1200, -0.012336
1210, -0.012165
1220, -0.012071
1230, -0.011977
1240, -0.012054
1250, -0.012248
1260, -0.012443
1270, -0.012529
1280, -0.012222
1290, -0.011554
1300, -0.011171
1310, -0.010809
1320, -0.010809
1330, -0.010512
1340, -0.010390
1350, -0.010268
1360, -0.010268
1370, -0.010173
1380, -0.009950
1390, -0.009591
1400, -0.009327
1410, -0.009047
1420, -0.008664
1430, -0.008205
1440, -0.007889
1450, -0.007576
1460, -0.007324
1470, -0.007072
1480, -0.007135
1490, -0.007303
1500, -0.007392
1510, -0.007230
1520, -0.007070
1530, -0.006604
1540, -0.006289
1550, -0.006533
1560, -0.006822
1570, -0.006636
1580, -0.005594
1590, -0.004932
1600, -0.004968
1610, -0.004852
1620, -0.004507
1630, -0.003961
1640, -0.003951
1650, -0.004237
1660, -0.004427
1670, -0.004639
1680, -0.004305
1690, -0.004439
1700, -0.004227
1710, -0.004446
1720, -0.004293
1730, -0.004484
1740, -0.004683
1750, -0.004818
1760, -0.004527
1770, -0.004237
1780, -0.003908
1790, -0.003736
1800, -0.003534
1810, -0.003004
1820, -0.002816
1830, -0.002350
1840, -0.002400
1850, -0.002177
1860, -0.002282
1870, -0.002034
1880, -0.001844
1890, -0.001441
1900, -0.001441
1910, -0.000741
1920, -0.000044
1930, 0.001264
1940, 0.001778
1950, 0.002086
1960, 0.002231
1970, 0.002370
1980, 0.002240
1990, 0.001473
2000, 0.000777
2010, 0.000172
2020, -0.000277
2030, -0.000622
2040, -0.000600
2050, -0.000015
2060, 0.000631
2070, 0.000947
2080, 0.001003
2090, 0.001161
2100, 0.001477
2110, 0.001477
2120, 0.001001
2130, 0.000685
2140, 0.000696
2150, 0.000701
2160, 0.000464
2170, -0.000003
2180, 0.000452
2190, 0.000847
2200, 0.001467
2210, 0.001325
2220, 0.001467
2230, 0.001745
2240, 0.002297
2250, 0.002603
2260, 0.002815
2270, 0.002894
2280, 0.003078
2290, 0.003272
2300, 0.003201
2310, 0.003292
2320, 0.002939
2330, 0.003007
2340, 0.002914
2350, 0.003148
2360, 0.003382
2370, 0.003475
2380, 0.003415
2390, 0.002966
2400, 0.002805
2410, 0.002519
2420, 0.002421
2430, 0.002002
2440, 0.001618
2450, 0.001125
2460, 0.001049
2470, 0.001308
2480, 0.001550
2490, 0.001550
2500, 0.002004
2510, 0.002617
2520, 0.003242
2530, 0.003242
2540, 0.003361
2550, 0.003243
2560, 0.002924
2570, 0.002423
2580, 0.001889
2590, 0.001557
2600, 0.001302
2610, 0.001091
2620, 0.000880
2630, 0.000446
2640, 0.000223
2650, -0.000237
2660, -0.000237
2670, -0.000644
2680, -0.000565
2690, -0.000646
2700, -0.000016
2710, 0.000576
2720, 0.001009
2730, 0.001292
2740, 0.001365
2750, 0.001385
2760, 0.001415
2770, 0.001303
2780, 0.001161
2790, 0.000996
2800, 0.001061
2810, 0.001068
2820, 0.000994
2830, 0.000534
2840, 0.000460
2850, 0.000478
2860, 0.001015
2870, 0.001447
2880, 0.001821
2890, 0.001773
2900, 0.001809
2910, 0.001988
2920, 0.002446
2930, 0.003030
2940, 0.003188
2950, 0.003333
2960, 0.003210
2970, 0.002992
2980, 0.002708
2990, 0.002694
3000, 0.002963
3010, 0.003216
3020, 0.002976
3030, 0.003055
3040, 0.002925
3050, 0.003165
3060, 0.002995
3070, 0.003053
3080, 0.002765
3090, 0.002566
3100, 0.002367
3110, 0.002289
3120, 0.001959
3130, 0.001531
3140, 0.001342
3150, 0.001106
3160, 0.001190
3170, 0.001116
3180, 0.001366
3190, 0.001515
3200, 0.001700
3210, 0.002222
3220, 0.002623
3230, 0.002884
3240, 0.002663
3250, 0.002337
3260, 0.001827
3270, 0.001526
3280, 0.001528
3290, 0.001835
3300, 0.001993
3310, 0.001728
3320, 0.001512
3330, 0.001419
3340, 0.001192
3350, 0.001078
3360, 0.000635
3370, 0.000255
3380, 0.000185
3390, 0.000358
3400, 0.001427
3410, 0.002062
3420, 0.002716
3430, 0.002477
3440, 0.002181
3450, 0.001952
3460, 0.001974
3470, 0.002102
3480, 0.002275
3490, 0.002390
3500, 0.002611
3510, 0.002611
3520, 0.002294
3530, 0.001664
3540, 0.001230
3550, 0.001264
3560, 0.001635
3570, 0.001721
3580, 0.001673
3590, 0.001684
3600, 0.002065
3610, 0.002402
3620, 0.002541
3630, 0.002334
3640, 0.001663
3650, 0.000795
3660, 0.000193
3670, 0.000261
3680, 0.000345
3690, 0.000558
3700, 0.000635
3710, 0.000551
3720, 0.000170
3730, 0.000083
3740, 0.000328
3750, 0.000483
3760, 0.000089
3770, -0.000562
3780, -0.000861
3790, -0.000986
3800, -0.000990
3810, -0.001184
3820, -0.001234
3830, -0.001234
3840, -0.001329
3850, -0.001719
3860, -0.001977
3870, -0.002430
3880, -0.002192
3890, -0.002437
3900, -0.001999
3910, -0.002449
3920, -0.002650
3930, -0.003319
3940, -0.003423
3950, -0.003423
3960, -0.003228
3970, -0.002763
3980, -0.002298
3990, -0.001795
4000, -0.001829
4010, -0.001863
4020, -0.002056
4030, -0.001934
4040, -0.001811
4050, -0.001689
4060, -0.001850
4070, -0.002010
4080, -0.002170
4090, -0.002078
4100, -0.002024
4110, -0.001971
4120, -0.001875
4130, -0.001742
4140, -0.001704
4150, -0.001799
4160, -0.001416
4170, -0.001021
4180, -0.000558
4190, -0.000584
4200, -0.000797
4210, -0.001323
4220, -0.001647
4230, -0.001459
4240, -0.001301
4250, -0.001333
4260, -0.001704
4270, -0.001799
4280, -0.001767
4290, -0.001830
4300, -0.001893
4310, -0.001838
4320, -0.002185
4330, -0.001677
4340, -0.001517
4350, -0.000996
4360, -0.000910
4370, -0.000910
4380, -0.000737
4390, -0.000984
4400, -0.001042
4410, -0.000874
4420, -0.000961
4430, -0.000858
4440, -0.001014
4450, -0.001116
4460, -0.001234
4470, -0.001187
4480, -0.001062
4490, -0.001112
4500, -0.001023
4510, -0.000682
4520, -0.000337
4530, -0.000290
4540, -0.000509
4550, -0.000794
4560, -0.001345
4570, -0.001562
4580, -0.001773
4590, -0.001720
