time,yellow_line_angle
10, -0.048735
20, -0.097295
30, -0.145648
40, -0.144712
50, -0.144069
60, -0.142504
70, -0.141676
80, -0.140551
90, -0.140437
100, -0.139376
110, -0.138659
120, -0.137557
130, -0.136959
140, -0.136302
150, -0.136042
160, -0.136411
170, -0.136284
180, -0.136110
190, -0.135568
200, -0.134874
210, -0.134332
220, -0.133789
230, -0.133577
240, -0.133577
250, -0.133564
260, -0.133551
270, -0.133132
280, -0.133285
290, -0.133095
300, -0.132386
310, -0.131120
320, -0.130667
330, -0.130697
340, -0.130630
350, -0.130472
360, -0.129025
370, -0.127896
380, -0.125893
390, -0.125290
400, -0.124393
410, -0.123244
420, -0.121898
430, -0.120355
440, -0.118764
450, -0.116993
460, -0.114410
470, -0.113084
480, -0.111626
490, -0.110633
500, -0.108398
510, -0.106178
520, -0.104399
530, -0.102885
540, -0.101649
550, -0.099397
560, -0.097209
570, -0.094622
580, -0.092396
590, -0.090409
600, -0.088005
610, -0.085921
620, -0.083545
630, -0.080857
640, -0.077524
650, -0.075390
660, -0.072760
670, -0.070095
680, -0.067466
690, -0.065296
700, -0.063343
710, -0.059847
720, -0.057607
730, -0.054895
740, -0.052448
750, -0.048627
760, -0.045223
770, -0.041988
780, -0.039418
790, -0.037230
800, -0.034508
810, -0.031430
820, -0.028449
830, -0.025292
840, -0.021368
850, -0.018793
860, -0.017040
870, -0.014721
880, -0.011019
890, -0.007477
900, -0.005355
910, -0.002691
920, 0.001072
930, 0.003789
940, 0.007028
950, 0.009172
960, 0.012384
970, 0.014765
980, 0.017626
990, 0.019439
1000, 0.021127
1010, 0.021927
1020, 0.022791
1030, 0.023598
1040, 0.025089
1050, 0.027198
1060, 0.028634
1070, 0.029692
1080, 0.030126
1090, 0.031280
1100, 0.032602
1110, 0.034376
1120, 0.035985
1130, 0.037215
1140, 0.038182
1150, 0.038495
1160, 0.039078
1170, 0.038925
1180, 0.039140
1190, 0.039757
1200, 0.040906
1210, 0.041667
1220, 0.042245
1230, 0.043241
1240, 0.044317
1250, 0.045366
1260, 0.045718
1270, 0.046403
1280, 0.046403
1290, 0.046453
1300, 0.046664
1310, 0.047086
1320, 0.047649
1330, 0.048535
1340, 0.049450
1350, 0.050288
1360, 0.050494
1370, 0.050930
1380, 0.051302
1390, 0.051190
1400, 0.051190
1410, 0.051190
1420, 0.051736
1430, 0.051792
1440, 0.051738
1450, 0.051509
1460, 0.051293
1470, 0.050987
1480, 0.050681
1490, 0.050546
1500, 0.050611
1510, 0.050676
1520, 0.050748
1530, 0.050507
1540, 0.050266
1550, 0.050019
1560, 0.050071
1570, 0.050447
1580, 0.050705
1590, 0.050975
1600, 0.050701
1610, 0.050359
1620, 0.049807
1630, 0.049200
1640, 0.048614
1650, 0.047133
1660, 0.046139
1670, 0.044797
1680, 0.043667
1690, 0.042456
1700, 0.041440
1710, 0.041074
1720, 0.040614
1730, 0.040433
1740, 0.040499
1750, 0.040591
1760, 0.039806
1770, 0.039117
1780, 0.038001
1790, 0.037340
1800, 0.036161
1810, 0.035148
1820, 0.034620
1830, 0.034436
1840, 0.034403
1850, 0.034206
1860, 0.033869
1870, 0.033079
1880, 0.032502
1890, 0.031446
1900, 0.029905
1910, 0.027851
1920, 0.026331
1930, 0.025735
1940, 0.024995
1950, 0.024033
1960, 0.023124
1970, 0.022483
1980, 0.021049
1990, 0.019649
2000, 0.018559
2010, 0.018641
2020, 0.018406
2030, 0.018125
2040, 0.017246
2050, 0.015579
2060, 0.013357
2070, 0.011129
2080, 0.010178
2090, 0.009770
2100, 0.010057
2110, 0.008919
2120, 0.007697
2130, 0.005586
2140, 0.004198
2150, 0.003022
2160, 0.002708
2170, 0.003014
2180, 0.002594
2190, 0.000850
2200, -0.001860
2210, -0.004014
2220, -0.004602
2230, -0.003669
2240, -0.002949
2250, -0.002683
2260, -0.004205
2270, -0.005879
2280, -0.008037
2290, -0.009665
2300, -0.011574
2310, -0.012505
2320, -0.012713
2330, -0.012431
2340, -0.012496
2350, -0.012496
