time,yellow_line_angle
10, -0.039955
20, -0.079380
30, -0.118442
40, -0.117717
50, -0.116743
60, -0.117012
70, -0.116256
80, -0.115711
90, -0.114541
100, -0.113200
110, -0.112332
120, -0.111462
130, -0.110880
140, -0.109801
150, -0.108655
160, -0.108369
170, -0.108530
180, -0.108426
190, -0.107817
200, -0.107356
210, -0.106370
220, -0.105669
230, -0.104868
240, -0.104667
250, -0.104530
260, -0.104782
270, -0.104938
280, -0.105141
290, -0.104177
300, -0.102619
310, -0.101051
320, -0.100260
330, -0.100275
340, -0.098773
350, -0.097538
360, -0.096249
370, -0.095652
380, -0.094459
390, -0.093228
400, -0.091922
410, -0.090845
420, -0.089343
430, -0.087941
440, -0.086088
450, -0.083876
460, -0.081973
470, -0.080721
480, -0.079736
490, -0.077889
500, -0.075451
510, -0.073440
520, -0.072282
530, -0.070872
540, -0.068568
550, -0.066618
560, -0.065039
570, -0.063503
580, -0.061547
590, -0.058761
600, -0.056791
610, -0.054429
620, -0.052926
630, -0.050851
640, -0.048415
650, -0.045566
660, -0.042798
670, -0.040673
680, -0.038539
690, -0.035785
700, -0.033555
710, -0.031406
720, -0.029470
730, -0.025896
740, -0.023053
750, -0.020666
760, -0.018880
770, -0.016469
780, -0.014547
790, -0.012594
800, -0.010556
810, -0.007487
820, -0.005666
830, -0.003279
840, -0.001460
850, 0.001060
860, 0.003013
870, 0.004958
880, 0.006864
890, 0.008824
900, 0.011180
910, 0.013158
920, 0.014039
930, 0.014809
940, 0.015075
950, 0.016674
960, 0.017894
970, 0.020228
980, 0.021798
990, 0.023084
1000, 0.023436
1010, 0.023430
1020, 0.023216
1030, 0.023795
1040, 0.024787
1050, 0.026738
1060, 0.028319
1070, 0.029570
1080, 0.029823
1090, 0.030408
1100, 0.030843
1110, 0.031461
1120, 0.031465
1130, 0.031316
1140, 0.031629
1150, 0.032399
1160, 0.033467
1170, 0.034549
1180, 0.035017
1190, 0.035442
1200, 0.035658
1210, 0.035902
1220, 0.036396
1230, 0.036631
1240, 0.037265
1250, 0.037893
1260, 0.038309
1270, 0.038579
1280, 0.038716
1290, 0.038849
1300, 0.039203
1310, 0.039837
1320, 0.040433
1330, 0.040686
1340, 0.040545
1350, 0.040319
1360, 0.040157
1370, 0.039894
1380, 0.039990
1390, 0.040231
1400, 0.040384
1410, 0.040782
1420, 0.041084
1430, 0.041296
1440, 0.041368
1450, 0.041400
1460, 0.041772
1470, 0.041819
1480, 0.041898
1490, 0.041957
1500, 0.041786
1510, 0.041628
1520, 0.041950
1530, 0.042445
1540, 0.042786
1550, 0.042615
1560, 0.042750
1570, 0.042724
1580, 0.042144
