time,yellow_line_angle
10, 0.009201
20, 0.018075
30, 0.026910
40, 0.026223
50, 0.025062
60, 0.023653
70, 0.022233
80, 0.022097
90, 0.022246
100, 0.022511
110, 0.022274
120, 0.021379
130, 0.020411
140, 0.019691
150, 0.019053
160, 0.019062
170, 0.018784
180, 0.018888
190, 0.018160
200, 0.016835
210, 0.016398
220, 0.015833
230, 0.015736
240, 0.014735
250, 0.013440
260, 0.012089
270, 0.010587
280, 0.010050
290, 0.009272
300, 0.008566
310, 0.007445
320, 0.005912
330, 0.004490
340, 0.002535
350, 0.001185
360, -0.000794
370, -0.002855
380, -0.005180
390, -0.006523
400, -0.007788
410, -0.009602
420, -0.012206
430, -0.013711
440, -0.014966
450, -0.015904
460, -0.018622
470, -0.021815
480, -0.024200
490, -0.025147
500, -0.025946
510, -0.027790
520, -0.030656
530, -0.032375
540, -0.033450
550, -0.034153
560, -0.034953
570, -0.036786
580, -0.038232
590, -0.040357
600, -0.041900
610, -0.043843
620, -0.045166
630, -0.046503
640, -0.047154
650, -0.047430
660, -0.047724
670, -0.047918
680, -0.048388
690, -0.049217
700, -0.051068
710, -0.053017
720, -0.054319
730, -0.054685
740, -0.054774
750, -0.054774
760, -0.054977
770, -0.055266
780, -0.055452
790, -0.055549
800, -0.055978
810, -0.056128
820, -0.055986
830, -0.055436
840, -0.055100
850, -0.054856
860, -0.054603
870, -0.054510
880, -0.054771
890, -0.055191
900, -0.055913
910, -0.056547
920, -0.057387
930, -0.057974
940, -0.058300
950, -0.058465
960, -0.057960
970, -0.057260
980, -0.056155
990, -0.055879
1000, -0.055440
1010, -0.055586
1020, -0.055449
1030, -0.055215
1040, -0.054565
1050, -0.053650
1060, -0.053100
1070, -0.052678
1080, -0.052643
1090, -0.052759
1100, -0.052606
1110, -0.052797
1120, -0.052849
1130, -0.053156
1140, -0.052587
1150, -0.052082
1160, -0.051140
1170, -0.050345
1180, -0.049144
1190, -0.048163
1200, -0.047544
1210, -0.047629
1220, -0.048116
1230, -0.047953
1240, -0.046664
1250, -0.044916
1260, -0.043687
1270, -0.043190
1280, -0.042774
1290, -0.042132
1300, -0.041327
1310, -0.040867
1320, -0.040068
1330, -0.039311
1340, -0.038146
1350, -0.037245
1360, -0.036129
1370, -0.034630
1380, -0.033529
1390, -0.033008
1400, -0.032817
1410, -0.032064
1420, -0.030448
1430, -0.028449
1440, -0.027029
1450, -0.026500
1460, -0.026322
1470, -0.025861
1480, -0.024612
1490, -0.022483
1500, -0.020292
1510, -0.018649
1520, -0.017923
1530, -0.017190
1540, -0.016277
1550, -0.015590
1560, -0.013896
1570, -0.012178
1580, -0.010244
1590, -0.009735
1600, -0.009200
1610, -0.007871
1620, -0.005805
1630, -0.003948
1640, -0.002345
1650, -0.001219
1660, -0.000096
1670, 0.001236
1680, 0.002972
1690, 0.004091
1700, 0.004427
1710, 0.005016
1720, 0.006301
1730, 0.008037
1740, 0.008988
1750, 0.009723
1760, 0.009767
1770, 0.009805
1780, 0.009743
1790, 0.009988
1800, 0.010319
1810, 0.010664
1820, 0.010971
1830, 0.011300
1840, 0.011756
1850, 0.012181
1860, 0.012524
1870, 0.012956
1880, 0.013354
1890, 0.013491
1900, 0.013870
1910, 0.013626
1920, 0.013606
1930, 0.013343
1940, 0.013496
1950, 0.013777
1960, 0.014257
1970, 0.014990
1980, 0.015546
1990, 0.015938
2000, 0.016135
2010, 0.016262
2020, 0.016467
2030, 0.016460
2040, 0.016338
2050, 0.016229
2060, 0.016273
2070, 0.016353
2080, 0.015999
2090, 0.015404
2100, 0.014957
2110, 0.014678
2120, 0.014910
2130, 0.014948
2140, 0.015039
2150, 0.015036
2160, 0.015079
2170, 0.015265
2180, 0.015487
2190, 0.015704
2200, 0.015272
2210, 0.014353
2220, 0.013629
2230, 0.012939
2240, 0.012258
2250, 0.011419
2260, 0.011241
2270, 0.011200
2280, 0.011342
2290, 0.011108
2300, 0.010781
2310, 0.010574
2320, 0.010229
2330, 0.010135
2340, 0.009998
2350, 0.010463
2360, 0.010723
2370, 0.011320
2380, 0.011506
2390, 0.011281
2400, 0.011046
2410, 0.010994
2420, 0.011266
2430, 0.011180
2440, 0.011493
2450, 0.011893
2460, 0.011645
2470, 0.011059
2480, 0.010227
2490, 0.010010
2500, 0.009737
2510, 0.009501
2520, 0.008974
2530, 0.008028
2540, 0.007508
2550, 0.006917
2560, 0.006542
2570, 0.005793
2580, 0.004924
2590, 0.004203
2600, 0.003630
2610, 0.003349
2620, 0.003067
2630, 0.002766
2640, 0.002577
2650, 0.002051
2660, 0.001478
2670, 0.000827
2680, 0.000447
2690, 0.000392
2700, 0.000247
2710, 0.000348
2720, 0.000459
2730, 0.000806
2740, 0.000626
2750, 0.000836
2760, 0.000895
2770, 0.000972
2780, 0.000765
2790, 0.000701
2800, 0.000364
2810, -0.000352
2820, -0.000939
2830, -0.001152
2840, -0.001462
2850, -0.002447
2860, -0.003311
2870, -0.004075
2880, -0.004353
2890, -0.004523
2900, -0.004523
2910, -0.004523
2920, -0.004634
2930, -0.004745
2940, -0.004856
2950, -0.004856
2960, -0.004684
2970, -0.004628
2980, -0.004388
2990, -0.004569
3000, -0.004506
3010, -0.004755
3020, -0.004555
3030, -0.004403
3040, -0.004122
3050, -0.004041
3060, -0.004041
3070, -0.003948
3080, -0.003948
3090, -0.003948
3100, -0.004256
3110, -0.004472
3120, -0.005309
3130, -0.005781
3140, -0.006253
3150, -0.006137
3160, -0.006477
3170, -0.006830
3180, -0.006994
3190, -0.006687
3200, -0.006398
3210, -0.005948
3220, -0.005399
3230, -0.005037
3240, -0.004774
3250, -0.004774
3260, -0.004557
3270, -0.004557
3280, -0.004557
3290, -0.004557
3300, -0.004750
3310, -0.004942
3320, -0.005208
3330, -0.005655
3340, -0.006101
3350, -0.006690
3360, -0.006690
3370, -0.006907
3380, -0.006426
3390, -0.006162
3400, -0.005473
3410, -0.005067
3420, -0.004661
3430, -0.004568
3440, -0.004558
3450, -0.004548
3460, -0.004258
3470, -0.004082
3480, -0.003906
3490, -0.003906
3500, -0.003906
3510, -0.004092
3520, -0.004278
3530, -0.004278
3540, -0.004092
3550, -0.003906
3560, -0.003906
3570, -0.004012
3580, -0.003795
3590, -0.003505
3600, -0.003323
3610, -0.003280
3620, -0.003110
3630, -0.002831
3640, -0.002421
3650, -0.002082
3660, -0.001975
3670, -0.002039
3680, -0.002343
3690, -0.002311
3700, -0.001706
3710, -0.001299
3720, -0.000490
3730, 0.000000
3740, 0.000308
3750, 0.000487
3760, 0.000347
3770, 0.000684
3780, 0.000925
3790, 0.000743
3800, 0.000652
3810, 0.000311
3820, 0.000307
3830, 0.000576
3840, 0.000630
3850, 0.000689
3860, 0.000473
3870, 0.000272
3880, 0.000209
3890, 0.000004
3900, -0.000074
3910, -0.000145
3920, -0.000282
3930, -0.000211
3940, -0.000671
3950, -0.000994
3960, -0.001291
3970, -0.001368
3980, -0.001182
3990, -0.000881
4000, -0.000011
4010, 0.000524
4020, 0.000855
4030, 0.000711
4040, 0.000581
4050, 0.000532
4060, 0.000703
4070, 0.001019
4080, 0.000957
4090, 0.000446
4100, -0.000145
4110, -0.000505
4120, -0.000802
4130, -0.001164
4140, -0.001474
4150, -0.001098
4160, -0.000889
4170, -0.000657
4180, -0.000656
4190, 0.000076
4200, 0.000800
4210, 0.001557
4220, 0.001518
4230, 0.001572
4240, 0.001387
4250, 0.001513
4260, 0.001613
4270, 0.001516
4280, 0.002073
4290, 0.002353
4300, 0.002125
4310, 0.001227
4320, 0.000649
4330, 0.000855
4340, 0.000772
4350, 0.001107
4360, 0.001222
4370, 0.001727
4380, 0.001502
4390, 0.001870
4400, 0.001641
4410, 0.002021
4420, 0.001642
4430, 0.001595
4440, 0.001486
4450, 0.001550
4460, 0.001713
4470, 0.001347
4480, 0.000869
4490, 0.000687
4500, 0.000455
4510, 0.000723
4520, 0.000551
4530, 0.000610
4540, 0.000199
4550, -0.000000
4560, -0.000065
4570, -0.000062
4580, -0.000067
4590, -0.000336
4600, -0.000271
4610, -0.001045
4620, -0.001291
4630, -0.001854
4640, -0.001679
4650, -0.001725
4660, -0.001505
4670, -0.001117
4680, -0.000885
4690, -0.000475
4700, -0.000127
4710, 0.000067
4720, -0.000070
4730, -0.000343
4740, -0.000207
4750, -0.000137
4760, -0.000343
4770, -0.000879
4780, -0.001427
4790, -0.001594
4800, -0.001760
4810, -0.001846
4820, -0.001884
4830, -0.001936
4840, -0.002076
4850, -0.002076
4860, -0.002042
4870, -0.001620
4880, -0.001152
4890, -0.000816
4900, -0.000800
4910, -0.001111
4920, -0.001332
4930, -0.001232
4940, -0.000936
4950, -0.000486
4960, -0.001118
4970, -0.001874
4980, -0.003208
4990, -0.003804
5000, -0.004882
5010, -0.004980
5020, -0.005252
5030, -0.005106
5040, -0.005800
5050, -0.006175
5060, -0.006260
5070, -0.006204
5080, -0.006262
5090, -0.006932
5100, -0.008269
5110, -0.009282
5120, -0.010338
5130, -0.010157
5140, -0.010251
5150, -0.010497
5160, -0.011403
5170, -0.013335
5180, -0.014637
5190, -0.016213
5200, -0.017053
5210, -0.017867
5220, -0.018035
5230, -0.018385
5240, -0.018762
5250, -0.018466
5260, -0.018466
5270, -0.018242
5280, -0.018625
5290, -0.018430
5300, -0.018331
5310, -0.018996
5320, -0.019737
5330, -0.021339
5340, -0.021496
5350, -0.022002
5360, -0.022736
5370, -0.023677
5380, -0.024545
5390, -0.024417
5400, -0.024987
5410, -0.025001
5420, -0.025677
5430, -0.027205
5440, -0.028599
5450, -0.029729
5460, -0.030314
5470, -0.031736
5480, -0.033876
5490, -0.036691
5500, -0.039589
5510, -0.040785
5520, -0.041031
5530, -0.041221
5540, -0.043418
5550, -0.045563
5560, -0.048471
5570, -0.048878
5580, -0.050103
5590, -0.050432
5600, -0.052548
5610, -0.055305
5620, -0.056582
5630, -0.056664
5640, -0.055628
5650, -0.056298
5660, -0.057447
5670, -0.059401
5680, -0.060973
5690, -0.061840
5700, -0.062339
5710, -0.062876
5720, -0.064808
5730, -0.066622
5740, -0.068172
5750, -0.069533
5760, -0.070654
5770, -0.072022
5780, -0.074363
5790, -0.076919
5800, -0.077164
5810, -0.076955
5820, -0.077390
5830, -0.079319
5840, -0.082296
5850, -0.085844
5860, -0.089527
5870, -0.090829
5880, -0.090299
5890, -0.091246
5900, -0.092638
5910, -0.095402
5920, -0.098230
5930, -0.101250
5940, -0.101316
5950, -0.100403
5960, -0.099599
5970, -0.100776
5980, -0.101876
5990, -0.102337
6000, -0.103439
6010, -0.103781
6020, -0.104887
6030, -0.104682
6040, -0.106025
6050, -0.106096
6060, -0.107297
6070, -0.106885
6080, -0.107537
6090, -0.107054
6100, -0.107360
6110, -0.108122
6120, -0.109490
6130, -0.110698
6140, -0.112027
6150, -0.112674
6160, -0.113074
6170, -0.113108
6180, -0.113395
6190, -0.113441
6200, -0.113693
6210, -0.114156
6220, -0.115254
6230, -0.116184
6240, -0.117928
6250, -0.119358
6260, -0.121785
6270, -0.124250
6280, -0.126809
6290, -0.127355
6300, -0.125890
6310, -0.125567
6320, -0.125450
6330, -0.126012
6340, -0.125570
6350, -0.125859
6360, -0.125215
6370, -0.124036
6380, -0.122694
6390, -0.122760
6400, -0.123265
6410, -0.123723
6420, -0.123754
6430, -0.123852
6440, -0.123789
6450, -0.124088
6460, -0.124348
6470, -0.123006
6480, -0.121878
6490, -0.121607
6500, -0.122049
6510, -0.122931
6520, -0.122736
6530, -0.123531
6540, -0.123451
6550, -0.123893
6560, -0.123774
6570, -0.122931
6580, -0.121728
6590, -0.120878
6600, -0.120313
6610, -0.120544
6620, -0.121799
6630, -0.122544
6640, -0.121821
6650, -0.118431
6660, -0.116710
6670, -0.115142
6680, -0.114470
6690, -0.112817
6700, -0.111653
6710, -0.110640
6720, -0.109247
6730, -0.107536
6740, -0.105480
6750, -0.104092
6760, -0.102527
6770, -0.101773
6780, -0.099748
6790, -0.098293
6800, -0.096763
6810, -0.095763
6820, -0.093750
6830, -0.092448
6840, -0.090119
6850, -0.089221
6860, -0.086883
6870, -0.086942
6880, -0.085084
6890, -0.083456
6900, -0.082317
6910, -0.081239
6920, -0.080880
6930, -0.079277
6940, -0.078378
6950, -0.076454
6960, -0.075107
6970, -0.076124
6980, -0.075565
6990, -0.072527
7000, -0.068998
7010, -0.068266
7020, -0.069106
7030, -0.067716
7040, -0.064643
7050, -0.062116
7060, -0.060381
7070, -0.060223
7080, -0.058802
7090, -0.057314
7100, -0.053627
7110, -0.051216
7120, -0.048952
7130, -0.047858
7140, -0.045698
7150, -0.042614
7160, -0.041161
7170, -0.039719
7180, -0.038116
7190, -0.034638
7200, -0.032598
7210, -0.031426
7220, -0.030909
7230, -0.029360
7240, -0.028100
7250, -0.025518
7260, -0.023151
7270, -0.019811
7280, -0.018781
7290, -0.016974
7300, -0.014662
7310, -0.011496
7320, -0.008539
7330, -0.007400
7340, -0.005176
7350, -0.004080
7360, -0.001648
7370, -0.000649
7380, 0.002051
7390, 0.004501
7400, 0.006577
7410, 0.007395
7420, 0.007172
7430, 0.008110
7440, 0.008929
7450, 0.009856
7460, 0.009911
7470, 0.009688
7480, 0.009798
7490, 0.009296
7500, 0.008403
7510, 0.008221
7520, 0.008151
7530, 0.007418
7540, 0.004752
7550, 0.002813
7560, 0.002085
7570, -0.000187
7580, -0.002275
7590, -0.003660
7600, -0.005626
7610, -0.007176
7620, -0.009428
7630, -0.010966
7640, -0.012742
7650, -0.016010
7660, -0.017361
7670, -0.019828
7680, -0.023021
7690, -0.026396
7700, -0.028229
7710, -0.030623
7720, -0.033793
7730, -0.038653
7740, -0.042110
7750, -0.046050
7760, -0.049496
7770, -0.052628
7780, -0.053812
7790, -0.055634
7800, -0.059625
7810, -0.061992
7820, -0.066920
7830, -0.067327
7840, -0.070982
7850, -0.071615
7860, -0.073910
7870, -0.077262
7880, -0.080790
7890, -0.083176
7900, -0.084846
7910, -0.086411
7920, -0.090356
7930, -0.092242
7940, -0.094148
7950, -0.095876
7960, -0.098169
7970, -0.100187
7980, -0.101822
7990, -0.104502
8000, -0.107206
8010, -0.109703
8020, -0.111168
8030, -0.114669
8040, -0.116847
8050, -0.120021
8060, -0.121584
8070, -0.123652
8080, -0.125178
8090, -0.126857
