time,yellow_line_angle
10, -0.026580
20, -0.053230
30, -0.079619
40, -0.079359
50, -0.078365
60, -0.078018
70, -0.077339
80, -0.077399
90, -0.076748
100, -0.076280
110, -0.075813
120, -0.075423
130, -0.075249
140, -0.075174
150, -0.075268
160, -0.075245
170, -0.075047
180, -0.074929
190, -0.074929
200, -0.074862
210, -0.074795
220, -0.074775
230, -0.074823
240, -0.074870
250, -0.074544
260, -0.074219
270, -0.073637
280, -0.073203
290, -0.072661
300, -0.072140
310, -0.072005
320, -0.071755
330, -0.071338
340, -0.070810
350, -0.070698
360, -0.070788
370, -0.070971
380, -0.070581
390, -0.070387
400, -0.069819
410, -0.069294
420, -0.068252
430, -0.067240
440, -0.066262
450, -0.066006
460, -0.064890
470, -0.064427
480, -0.063398
490, -0.063026
500, -0.062039
510, -0.060842
520, -0.059726
530, -0.058372
540, -0.057292
550, -0.056182
560, -0.055478
570, -0.054688
580, -0.053472
590, -0.051849
600, -0.050342
610, -0.048940
620, -0.048364
630, -0.047447
640, -0.046709
650, -0.044762
660, -0.043038
670, -0.040992
680, -0.040135
690, -0.039037
700, -0.038136
710, -0.035617
720, -0.033525
730, -0.032111
740, -0.031830
750, -0.030742
760, -0.028349
770, -0.025641
780, -0.024199
790, -0.023898
800, -0.023698
810, -0.022042
820, -0.018994
830, -0.016686
840, -0.015926
850, -0.015811
860, -0.014119
870, -0.010912
880, -0.008983
890, -0.008334
900, -0.008398
910, -0.006397
920, -0.003701
930, -0.000634
940, 0.000285
950, 0.001091
960, 0.002471
970, 0.005535
980, 0.007943
990, 0.009026
1000, 0.008796
1010, 0.009322
1020, 0.009988
1030, 0.010973
1040, 0.012440
1050, 0.013892
1060, 0.015741
1070, 0.016850
1080, 0.017537
1090, 0.018002
1100, 0.018948
1110, 0.020369
1120, 0.021380
1130, 0.021222
1140, 0.020714
1150, 0.020360
1160, 0.020295
1170, 0.020744
1180, 0.021360
1190, 0.021584
1200, 0.021805
1210, 0.021664
1220, 0.022167
1230, 0.022648
1240, 0.023494
1250, 0.024244
1260, 0.024476
1270, 0.024888
1280, 0.025796
1290, 0.026831
1300, 0.027350
1310, 0.027348
1320, 0.027346
1330, 0.027455
1340, 0.027265
1350, 0.027075
1360, 0.026884
1370, 0.026761
1380, 0.026842
1390, 0.027032
1400, 0.027526
1410, 0.027815
1420, 0.027995
1430, 0.027931
1440, 0.028049
1450, 0.027943
1460, 0.027902
1470, 0.027679
1480, 0.027679
1490, 0.027679
1500, 0.027679
1510, 0.027567
1520, 0.027250
1530, 0.026632
1540, 0.026125
1550, 0.025662
1560, 0.025500
1570, 0.025374
1580, 0.025609
1590, 0.025843
1600, 0.026042
1610, 0.025710
1620, 0.025531
1630, 0.025314
1640, 0.025429
1650, 0.025496
1660, 0.025743
1670, 0.026635
1680, 0.027518
1690, 0.028323
1700, 0.028382
1710, 0.028417
1720, 0.027806
1730, 0.026587
1740, 0.024989
1750, 0.023424
1760, 0.022428
1770, 0.022099
1780, 0.021313
1790, 0.020298
1800, 0.018922
1810, 0.018418
1820, 0.018418
1830, 0.018468
1840, 0.018240
1850, 0.018030
1860, 0.017727
1870, 0.017603
1880, 0.017784
1890, 0.017613
1900, 0.017592
1910, 0.016835
1920, 0.016083
1930, 0.015107
1940, 0.014154
1950, 0.013197
1960, 0.012548
1970, 0.011691
1980, 0.011230
1990, 0.010453
2000, 0.010046
2010, 0.009929
2020, 0.010048
2030, 0.010511
2040, 0.010222
2050, 0.010066
2060, 0.009162
2070, 0.008794
2080, 0.008161
2090, 0.007320
2100, 0.005879
2110, 0.004465
2120, 0.003433
2130, 0.002762
2140, 0.002124
2150, 0.002424
2160, 0.002348
2170, 0.002404
2180, 0.001980
2190, 0.001575
2200, 0.001034
2210, 0.000290
2220, -0.001271
2230, -0.002956
2240, -0.004575
2250, -0.004974
2260, -0.005091
2270, -0.005540
2280, -0.005813
2290, -0.006030
2300, -0.006117
2310, -0.006224
2320, -0.005911
2330, -0.005282
2340, -0.004869
2350, -0.004479
2360, -0.004198
2370, -0.003749
2380, -0.004002
2390, -0.004337
2400, -0.004820
2410, -0.005053
2420, -0.005488
2430, -0.005687
2440, -0.006402
2450, -0.006664
2460, -0.006846
2470, -0.006762
2480, -0.007011
2490, -0.007420
2500, -0.007810
2510, -0.008124
2520, -0.008360
2530, -0.008133
2540, -0.008037
2550, -0.008222
2560, -0.008639
2570, -0.008566
2580, -0.008372
2590, -0.008319
2600, -0.008540
2610, -0.008884
2620, -0.009246
2630, -0.009660
2640, -0.009674
2650, -0.009727
2660, -0.009789
2670, -0.010150
2680, -0.010150
2690, -0.010054
2700, -0.009186
2710, -0.008412
2720, -0.007597
2730, -0.007597
2740, -0.007738
2750, -0.007953
2760, -0.007953
2770, -0.008100
2780, -0.008311
2790, -0.008694
2800, -0.008860
2810, -0.009191
2820, -0.009215
2830, -0.009588
2840, -0.009347
2850, -0.009017
2860, -0.008187
2870, -0.007815
2880, -0.007664
2890, -0.007585
2900, -0.007374
2910, -0.007065
2920, -0.007218
2930, -0.007514
2940, -0.008345
2950, -0.008439
2960, -0.008547
2970, -0.008723
2980, -0.008630
2990, -0.008090
3000, -0.006567
3010, -0.005620
3020, -0.004875
3030, -0.004748
3040, -0.004430
3050, -0.004066
3060, -0.003672
3070, -0.003425
3080, -0.003491
3090, -0.003609
3100, -0.003733
3110, -0.003864
3120, -0.003778
3130, -0.003654
3140, -0.003491
3150, -0.003223
3160, -0.003189
3170, -0.003047
3180, -0.003249
3190, -0.003307
3200, -0.002916
3210, -0.002612
3220, -0.002097
3230, -0.001735
3240, -0.001172
3250, -0.000788
3260, -0.000766
3270, -0.000633
3280, -0.000697
3290, -0.000430
3300, -0.000356
3310, -0.000534
3320, -0.000941
3330, -0.000866
3340, 0.000297
3350, 0.001252
3360, 0.001595
3370, 0.001234
3380, 0.000758
3390, 0.000713
3400, 0.000753
3410, 0.000962
3420, 0.000507
3430, -0.000310
3440, -0.001026
3450, -0.001372
3460, -0.001182
3470, -0.000511
3480, 0.000299
3490, 0.001138
3500, 0.001408
3510, 0.001608
3520, 0.001385
3530, 0.001273
3540, 0.000996
3550, 0.000854
3560, 0.000832
3570, 0.001108
3580, 0.001176
3590, 0.000957
3600, 0.000766
3610, 0.000784
3620, 0.001301
3630, 0.001521
3640, 0.001742
3650, 0.001608
3660, 0.002058
3670, 0.002679
3680, 0.003184
3690, 0.003241
3700, 0.003309
3710, 0.003372
3720, 0.003307
3730, 0.003058
3740, 0.003255
3750, 0.003536
3760, 0.003816
3770, 0.003772
3780, 0.003772
3790, 0.003865
3800, 0.003865
3810, 0.003865
3820, 0.003690
3830, 0.003475
3840, 0.003194
3850, 0.002995
3860, 0.002872
3870, 0.002432
3880, 0.002125
3890, 0.001578
3900, 0.001414
3910, 0.001729
3920, 0.002180
3930, 0.002793
3940, 0.002793
3950, 0.002956
3960, 0.003056
3970, 0.003056
3980, 0.003155
3990, 0.003155
4000, 0.003255
4010, 0.002966
4020, 0.002774
4030, 0.002581
4040, 0.002349
4050, 0.001679
4060, 0.001009
4070, 0.000525
4080, 0.000381
4090, -0.000005
4100, 0.000223
4110, 0.000450
4120, 0.001047
4130, 0.001174
4140, 0.001502
4150, 0.001616
4160, 0.001886
4170, 0.001956
4180, 0.002111
4190, 0.002111
4200, 0.002077
4210, 0.001910
4220, 0.001578
4230, 0.001280
4240, 0.001250
4250, 0.001176
4260, 0.001102
4270, 0.001055
4280, 0.001293
4290, 0.001532
4300, 0.001816
4310, 0.001816
4320, 0.001816
4330, 0.001816
4340, 0.002024
4350, 0.002530
4360, 0.002827
4370, 0.003309
4380, 0.003493
4390, 0.003556
4400, 0.003751
4410, 0.003701
4420, 0.003985
4430, 0.003433
4440, 0.003280
4450, 0.002969
4460, 0.003031
4470, 0.003165
4480, 0.003018
4490, 0.003165
4500, 0.002876
4510, 0.003023
4520, 0.002577
4530, 0.002633
4540, 0.002288
4550, 0.002209
4560, 0.001806
4570, 0.001435
4580, 0.001452
4590, 0.001175
4600, 0.001465
4610, 0.001278
4620, 0.001429
4630, 0.001447
4640, 0.001983
4650, 0.002615
4660, 0.002689
4670, 0.002566
4680, 0.002032
4690, 0.001809
4700, 0.001592
4710, 0.001472
4720, 0.001174
4730, 0.000947
4740, 0.000891
4750, 0.000983
4760, 0.000947
4770, 0.000718
4780, 0.000402
4790, -0.000006
4800, 0.000000
4810, 0.000289
4820, 0.000568
4830, 0.000979
4840, 0.001298
4850, 0.001546
4860, 0.001630
4870, 0.001717
4880, 0.001787
4890, 0.001645
4900, 0.001333
4910, 0.001249
4920, 0.000884
4930, 0.000580
4940, 0.000160
4950, 0.000323
4960, 0.000086
4970, 0.000086
4980, -0.000237
4990, -0.000339
5000, -0.000822
5010, -0.001312
5020, -0.001622
5030, -0.001632
5040, -0.001225
5050, -0.000900
5060, -0.000705
5070, -0.001137
5080, -0.001860
5090, -0.003344
5100, -0.004368
5110, -0.004775
5120, -0.005392
5130, -0.006088
5140, -0.007101
5150, -0.007854
5160, -0.008888
5170, -0.010113
5180, -0.010321
5190, -0.010445
5200, -0.010361
5210, -0.011601
5220, -0.012497
5230, -0.013818
5240, -0.013502
5250, -0.014970
5260, -0.015677
5270, -0.017469
5280, -0.017759
5290, -0.018156
5300, -0.017973
5310, -0.017617
5320, -0.017245
5330, -0.017556
5340, -0.018109
5350, -0.019039
5360, -0.019380
5370, -0.020305
5380, -0.020667
5390, -0.021190
5400, -0.021894
5410, -0.022834
5420, -0.023578
5430, -0.023958
5440, -0.024365
5450, -0.024944
5460, -0.025572
5470, -0.026586
5480, -0.027901
5490, -0.029031
5500, -0.030051
5510, -0.031494
5520, -0.033529
5530, -0.036072
5540, -0.038557
5550, -0.039529
5560, -0.041093
5570, -0.042329
5580, -0.044856
5590, -0.047681
5600, -0.049586
5610, -0.049502
5620, -0.049287
5630, -0.050742
5640, -0.053674
5650, -0.056396
5660, -0.056315
5670, -0.056679
5680, -0.056474
5690, -0.057857
5700, -0.058782
5710, -0.060632
5720, -0.061326
5730, -0.061704
5740, -0.061979
5750, -0.063259
5760, -0.065689
5770, -0.067512
5780, -0.068576
5790, -0.069144
5800, -0.070132
5810, -0.073344
5820, -0.075293
5830, -0.076709
5840, -0.076866
5850, -0.078629
5860, -0.079730
5870, -0.081695
5880, -0.084247
5890, -0.087165
5900, -0.088109
5910, -0.088981
5920, -0.089791
5930, -0.092951
5940, -0.096072
5950, -0.099018
5960, -0.100085
5970, -0.099315
5980, -0.098526
5990, -0.100231
6000, -0.102626
6010, -0.104611
6020, -0.104501
6030, -0.104565
6040, -0.104662
6050, -0.105919
6060, -0.106540
6070, -0.106898
6080, -0.106484
6090, -0.106948
6100, -0.108573
6110, -0.110338
6120, -0.110795
6130, -0.111127
6140, -0.111683
6150, -0.112358
6160, -0.112223
6170, -0.112193
6180, -0.113323
6190, -0.114645
6200, -0.114950
6210, -0.114950
6220, -0.115194
6230, -0.117017
6240, -0.119487
6250, -0.121490
6260, -0.122638
6270, -0.123702
6280, -0.125057
6290, -0.125970
6300, -0.126146
6310, -0.127345
6320, -0.128914
6330, -0.130375
6340, -0.130284
6350, -0.129258
6360, -0.127902
6370, -0.127116
6380, -0.127321
6390, -0.127682
6400, -0.127519
6410, -0.126610
6420, -0.125746
6430, -0.125950
6440, -0.125787
6450, -0.125859
6460, -0.125963
6470, -0.126752
6480, -0.126777
6490, -0.125008
6500, -0.123715
