time,ego_x,ego_y,yaw,cone0_x,cone0_y,cone0_min_dist,cone1_x,cone1_y,cone1_min_dist,cone2_x,cone2_y,cone2_min_dist,speed_car,broken_car_color0,broken_car_color1,broken_car_color2,min_distance_cones
0,31.806347280961884,14.891165325056683,3.0995489188074647,-8.315114614331016,18.019434352142643,38.45768665481952,-7.256092544611753,16.541214201337883,37.338045664262204,-9.328973565208234,19.250593773715476,39.52293099356806,0.018423124302830537,0.8783817998795092,0.6036418086291124,0.061105184351259,37.338045664262204
1,31.8011508338485,14.891496885413368,3.0995099054434476,-8.315114614331016,18.019434352142643,38.45253168126027,-7.256092544611753,16.541214201337883,37.3328297125494,-9.328973565208234,19.250593773715476,39.51783823938365,0.1632354446192421,0.8783817998795092,0.6036418086291124,0.061105184351259,37.3328297125494
2,31.79211698006852,14.891987947055588,3.0997479792210836,-8.315114614331016,18.019434352142643,38.44317276927479,-7.256092544611753,16.541214201337883,37.3238409532664,-9.328973565208234,19.250593773715476,39.50810759153013,0.2796162293514769,0.8783817998795092,0.6036418086291124,0.061105184351259,37.3238409532664
3,31.779162203111966,14.892653948545428,3.0999752769266595,-8.315114614331016,18.019434352142643,38.429903256789174,-7.256092544611753,16.541214201337883,37.310924858440686,-9.328973565208234,19.250593773715476,39.494483363484484,0.3988633079239171,0.8783817998795092,0.6036418086291124,0.061105184351259,37.310924858440686
4,31.76242836692802,14.893495218211633,3.1002283456610926,-8.315114614331016,18.019434352142643,38.41281696310513,-7.256092544611753,16.541214201337883,37.29412408190871,-9.328973565208234,19.250593773715476,39.47700218767231,0.5143653134063936,0.8783817998795092,0.6036418086291124,0.061105184351259,37.29412408190871
5,31.741835633872874,14.894506595016802,3.1004690047216372,-8.315114614331016,18.019434352142643,38.391884393131285,-7.256092544611753,16.541214201337883,37.273437694051395,-9.328973565208234,19.250593773715476,39.45569429200337,0.6333082413938685,0.8783817998795092,0.6036418086291124,0.061105184351259,37.273437694051395
6,31.717340135069364,14.895705351413245,3.1007273576337604,-8.315114614331016,18.019434352142643,38.36702152162499,-7.256092544611753,16.541214201337883,37.248839286884916,-9.328973565208234,19.250593773715476,39.43042864337856,0.7550217382374268,0.8783817998795092,0.6036418086291124,0.061105184351259,37.248839286884916
7,31.688964881704187,14.897139569948518,3.1009895147609416,-8.315114614331016,18.019434352142643,38.33826735801966,-7.256092544611753,16.541214201337883,37.220354296402206,-9.328973565208234,19.250593773715476,39.4012664609329,0.877772650307001,0.8783817998795092,0.6036418086291124,0.061105184351259,37.220354296402206
8,31.657140345771218,14.89838848131472,3.10116799916313,-8.315114614331016,18.019434352142643,38.30618540724299,-7.256092544611753,16.541214201337883,37.188453186182215,-9.328973565208234,19.250593773715476,39.368904524210606,0.9897629128590214,0.8783817998795092,0.6036418086291124,0.061105184351259,37.188453186182215
9,31.622367422280863,14.899574533075985,3.1013365417619627,-8.315114614331016,18.019434352142643,38.2711740058477,-7.256092544611753,16.541214201337883,37.15361060945877,-9.328973565208234,19.250593773715476,39.333627003715044,1.08804170016437,0.8783817998795092,0.6036418086291124,0.061105184351259,37.15361060945877
10,31.58617462611115,14.900502048723553,3.101632257079428,-8.315114614331016,18.019434352142643,38.23458971633865,-7.256092544611753,16.541214201337883,37.11732080364788,-9.328973565208234,19.250593773715476,39.29657443962809,1.1371415259478364,0.8783817998795092,0.6036418086291124,0.061105184351259,37.11732080364788
